policy,command_index,command,cmd_vx,cmd_vy,cmd_yaw,segment_s,fallen,score,vx_mae,vy_mae,yaw_rate_mae,vx_mean,vy_mean,yaw_rate_mean,roll_abs_mean,roll_abs_p95,pitch_abs_mean,pitch_abs_p95,min_height,raw_torque_abs_mean,raw_torque_abs_p99_max,torque_saturation_ratio,target_speed_abs_max,target_accel_abs_max,sagittal_diagonal_error_mean,mid_swing_clearance_p10,mid_swing_clearance_mean,mid_swing_clearance_p90,diagonal_foot_height_error_mean,contact_phase_mismatch_ratio,left_right_clearance_error_mean,dx,dy,yaw_delta
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,1,forward_low,0.1,0.0,0.0,5.0,0,3.2387906169193537,0.04340456068631479,0.05520270886666357,0.07840195587425898,0.06398203831384514,-0.0003925204230574261,0.000934210334430094,0.02006227695129643,0.038949970579141416,0.00782392542019964,0.017639771528897667,0.28076485802899864,1.5983150052815083,7.385051053076966,0.0,5.962485313415527,223.57583618164062,0.0862834706902504,0.01867382294306983,0.032621358562246267,0.0477405055826733,0.0028389411737390663,0.2425,0.0027853302908766977,0.3189505331836597,-0.0001924419370664802,-0.0028083651198044877
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,2,forward,0.4,0.0,0.0,5.0,0,4.065095142591218,0.10403984479034831,0.07461675318428104,0.10247155610565993,0.2959601552096517,-0.0005821167758097817,-0.000171101217657898,0.02302883067783928,0.038974771697710464,0.010627161217080915,0.017332068863323353,0.27841352606287884,1.8516970276450748,8.07515599645379,0.0,6.6851019859313965,238.74462890625,0.08716090492904187,0.0188788515913957,0.030797106134197793,0.04973982758081322,0.006348952556816378,0.15,0.006262101896314534,1.4754237257238423,0.022178781243016962,-0.004350598071796305
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,3,backward,-0.1,0.0,0.0,5.0,0,3.24626559860194,0.045744669374066335,0.02434427083913593,0.05121737987323947,-0.14165327590576524,-0.001502276593316637,-0.0003672134873653371,0.013198840457391831,0.02624477814130475,0.016246211219135803,0.030016806618242457,0.2780974584531587,1.9611711408885861,7.957800963057693,0.0,5.954408645629883,221.61631774902344,0.08035322871059179,0.01775033246682313,0.030455156330945112,0.05168665513113487,0.006928401965714643,0.24625,0.006895637055672192,-0.6812621044785819,-0.016579177290455216,0.005998751830852903
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,4,left,0.0,0.06,0.0,5.0,0,3.209939124223588,0.04664221563636785,0.040389332771806924,0.07529319335710101,-0.034300741697699984,0.029006661111362343,-0.0028521853752325422,0.0370376242026423,0.06953269192815255,0.007059864822458181,0.0137062915334876,0.2797365705968966,1.7517958608787427,7.711881561990566,0.0,6.0712456703186035,220.29849243164062,0.0922788977995515,0.017923814519049876,0.031000278528090373,0.047807426111288694,0.003125076614527899,0.25,0.0029414589408973844,-0.17854999051936993,0.1535766735548913,-0.0162549694872579
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,5,right,0.0,-0.06,0.0,5.0,0,3.220985860507312,0.04658919772718548,0.04041473866684783,0.07804042196650166,-0.03343858347585222,-0.029971847724416027,-0.0020232099354396916,0.037613651484901686,0.07156311127313257,0.007040856472921798,0.014498369039787606,0.2798270375980264,1.7410822198144393,7.7596556805330055,0.0,6.029886245727539,223.57643127441406,0.09207033105194569,0.01798632538999738,0.0313183017072477,0.04690861845421578,0.0031023226428437594,0.25875,0.0029197818517723655,-0.16166583507367605,-0.1481588927814554,0.017170486069545302
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,6,yaw_left,0.0,0.0,0.6,5.0,0,3.866293410265501,0.06759858077862031,0.05398508420733487,0.26357902975128084,-0.05116021473771484,-0.02770001231867074,0.5381037179944855,0.026091782218685244,0.04764634502780413,0.01599111871442269,0.04624589501235704,0.2775556133441086,2.137362433717597,9.04966872662058,0.0,6.283623218536377,223.37107849121094,0.09319745354354382,0.017874191870002745,0.031582137683263956,0.047266898695067325,0.0040961738277149815,0.23625,0.003947734131758217,0.04664772843600229,-0.19019820068996757,2.6026325428685726
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,7,yaw_right,0.0,0.0,-0.6,5.0,0,3.3827319234828863,0.05551441470666451,0.021387038421237622,0.26934190890959364,-0.05551441470666451,0.0026582850632293543,-0.499225073678019,0.010296769461550488,0.02837214788700026,0.010707370207480214,0.019083160880704907,0.27678706256809177,2.0495358888448996,8.236754573855283,0.0,6.382763385772705,223.50967407226562,0.101156544983387,0.018153149433360962,0.031194224043101515,0.04922832209115068,0.004917978622946126,0.25125,0.004871726331463069,-0.014824676556764005,-0.19292737923181372,-2.331157015365075
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,8,diagonal,0.25,0.06,0.0,5.0,0,3.6257854976343804,0.1257771594179493,0.04595753041421187,0.08702312005482404,0.12422284058205069,0.02560448621291055,-0.01776872274740677,0.045933505774395256,0.0760492192472245,0.005048039988699238,0.018755924830838468,0.2804589875556945,1.5680941079792763,7.534001400766965,0.0,6.306731700897217,223.62173461914062,0.0922275299578905,0.018784577465146467,0.03209686001997889,0.04722940101574312,0.002796765613951892,0.22,0.00259685113652109,0.5990588995641063,0.16042492604907488,-0.27149214308821573
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,9,arc,0.25,0.0,0.5,5.0,0,3.293213721158259,0.06806487479460013,0.03792252603129036,0.26974226264057255,0.18193512520539987,-0.006627511806856718,0.4138806207934361,0.0174469955518202,0.027120706003225352,0.006064318421371923,0.018921670617489925,0.2792405052576288,1.9495280016567171,7.851394792084374,0.0,6.90360689163208,229.83045959472656,0.09154262147843838,0.01958459155050589,0.03268850927554954,0.04595364877436589,0.002360431565213988,0.18625,0.002205861582212303,0.5437997396295193,0.5519330142260641,1.9058818042282173
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,0,stand,0.0,0.0,0.0,5.0,0,3.0107732879311144,0.03939545040385389,0.018589117237617515,0.06881587196801997,-0.039248707874241825,0.00031234110992948446,0.0009230396064559822,0.008513138994967796,0.01548522818756169,0.010829361430458878,0.0191491906912949,0.28061371131324114,1.2841365793605193,6.780844121536053,0.0,2.7923197746276855,82.13594818115234,0.08364936091005802,0.018230551070467657,0.02386098818002039,0.03504964569564771,0.005324365507991334,0.30375,0.005296587631430447,-0.1816815587056228,0.00392216925247061,-0.00321943930374637
