policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.3909198321302605,2.3909198321302605,0.06000000000000005,0.06000000000000005,2.3045663617056245,0.2754438788301309,0.06324717686174058,0.9469054341316223,0.0,0.0,8.484847561370973,0.008029634318582732,0.12,0.27718225076117226
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,saturated_-1_vx0.20,saturated,0.2,-1,-3.0,0,5.706888965110638,5.706888965110638,0.38,0.34,2.053561767983777,0.16768763089743682,0.04865035339112493,0.9430184960365295,0.0,0.0,32.02762305736542,0.005780127059750695,0.12,0.2790711553642053
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,saturated_+1_vx0.20,saturated,0.2,1,3.0,0,5.154261662224215,3.213098454621654,0.54,0.54,1.728968158192715,0.16305468559367925,0.02020946354646851,0.9350846409797668,0.0,0.0,27.46272385120392,0.0020195872817347776,0.11,0.2755706870846251
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-3_vx0.12,roll,0.12,-1,-3.0,0,2.984972391770618,2.7577240410050554,0.06,0.06,1.877383519998517,0.08614702678108511,0.032754041440560176,0.9289429783821106,0.0,0.0,8.17247624509795,0.005564961181246098,0.14333333333333334,0.28117565356751406
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+3_vx0.12,roll,0.12,1,3.0,0,3.0158911083162345,1.933928889437655,0.06,0.06,1.8144544760389978,0.08513862409505334,0.03469783961978194,0.9291597604751587,0.0,0.0,8.053247701249326,0.005808463877359665,0.14333333333333334,0.28115417823333155
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-5_vx0.12,roll,0.12,-1,-5.0,0,4.9494813307109835,3.3418818046695047,0.06,0.48,1.9338836537159927,0.08604268924356132,0.03324020840198631,0.9291025996208191,0.0,0.0,8.373979563178287,0.005595650700372697,0.14666666666666667,0.2806390023569192
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+5_vx0.12,roll,0.12,1,5.0,0,4.963840277003728,2.443953805926758,0.06,0.06,1.798803857353896,0.08459268201106665,0.03549564726756936,0.9301906824111938,0.0,0.0,8.429851395533651,0.005936299734230616,0.15,0.28124232461729737
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-8_vx0.12,roll,0.12,-1,-8.0,0,7.912050964816415,3.358789523711163,0.1,0.48,1.87794861728749,0.08547757305104411,0.03350361076671328,0.929705023765564,0.0,0.0,8.382778186911581,0.005718014984954211,0.14666666666666667,0.27988153152846124
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+8_vx0.12,roll,0.12,1,8.0,0,7.925669069723017,3.47283473355219,0.3,0.28,1.8163655018445304,0.08600978797442695,0.03328060090732938,0.92986661195755,0.0,0.0,8.714345228240337,0.005598426711282721,0.14666666666666667,0.281741302090411
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_-1_vx0.12,push,0.12,-1,-0.0,0,2.317726292766247,2.317726292766247,0.06000000000000005,0.06000000000000005,2.013488564930524,0.09288270192905156,0.04006614142199713,0.9435657858848572,0.0,0.0,8.257989630719964,0.0038223944071782865,0.11,0.2809810021329132
