time,joint_index,motor_id,joint_name,cmd_x,cmd_y,cmd_wz,action_raw,action_used,q_target_real,q_target_raw_real,q_target_smooth_real,q_current_real,dq_current_real,q_error_real,q_raw_error_real,q_smooth_error_real,torque_measured,motor_temp,motor_online,motor_error_code,motor_age_ms,smooth_step_real,smooth_raw_step_real,smooth_limited,err_limit_real,tau_est_real,torque_limited,kp,kd,max_age_ms,base_lin_vel_source,semantic_yaw_180,action_leg_yaw_180,q_raw_error_abs_max,q_cmd_error_abs_max,qdot_cmd_abs_max,qddot_cmd_abs_max,pre_err_limit_min,pre_err_limit_max,pre_limited_count,rate_limited_count,accel_limited_count,final_limited_count,qdot_cmd_real,qddot_cmd_real,pre_limited,rate_limited,accel_limited,policy_index,policy_joint_name,leg_name,joint_type,obs_base_lin_x,obs_base_lin_y,obs_base_lin_z,obs_base_ang_x,obs_base_ang_y,obs_base_ang_z,obs_gravity_x,obs_gravity_y,obs_gravity_z,obs_cmd_x,obs_cmd_y,obs_cmd_wz,obs_joint_pos_policy,obs_joint_vel_policy,obs_last_action_policy,action_raw_policy,action_clipped_policy,action_scaled_policy,action_mode,cpg_frequency_hz,cpg_phase,cpg_leg_phase,q_cpg_policy_abs,delta_q_rl_policy,residual_limit_policy,q_default_policy,q_current_policy_abs,q_raw_target_policy_abs,q_smooth_target_policy_abs,q_final_target_policy_abs,q_current_minus_default_policy,q_raw_target_minus_default_policy,q_final_target_minus_default_policy,gait_ref_policy,rl_action_contrib_policy,global_gait_phase,raw_to_smooth_delta_real,smooth_to_final_delta_real,raw_to_final_delta_real,torque_budget_nm,torque_limit_nm,torque_safety_budget_nm,pre_limited_joint_mask,rate_limited_joint_mask,accel_limited_joint_mask,final_limited_joint_mask,pre_err_limit_real,pre_max_rate_real,pre_max_accel_real,motor_vel_cmd,velocity_ff_scale,enable_velocity_ff,max_motor_vel_cmd_rad_s,enable_rear_leg_posture_bias,rear_calf_extend_bias_policy_rad,rear_thigh_bias_policy_rad,mode,default_pose_abs_error,joint_probe_delta_rad,joint_probe_name,target_real_minus_policy_default_real,stand_pose_source,expected_support_pair,support_proxy_winner,fr_torque_abs_sum,fl_torque_abs_sum,rr_torque_abs_sum,rl_torque_abs_sum,diag_FR_RL_torque_abs_sum,diag_FL_RR_torque_abs_sum,hip_gate_clamp_count,hip_outward_before_gate,hip_outward_after_gate
1782734512.168292,2,0x13,FR_calf_joint,0.000000,0.000000,0.000000,-0.806355,-0.806355,-1.196500,-1.336182,-1.289000,-1.049000,0.020000,-0.147500,-0.287182,-0.240000,-0.070000,37.900,1,0,11.000,-0.240000,-0.287182,1,0.147500,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,0.000000,0.000000,1,0,0,5,FR_calf_joint,FR,calf,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.099000,0.001000,-0.881506,-0.806355,-0.806355,-0.806355,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.049000,-1.336182,-1.289000,-1.196500,-0.099000,-0.386182,-0.246500,-0.241038,-0.145144,0.362782,0.047182,0.092500,0.139682,6.000000,6.000000,-1.000000,1,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.099000,0.000000,,-0.246500,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,3,0x21,FL_hip_joint,0.000000,0.000000,0.000000,-0.833101,-0.833101,0.066648,0.066648,0.066648,0.058000,-0.130000,0.008648,0.008648,0.008648,-0.220000,37.300,1,0,4.000,0.008648,0.008648,0,0.133750,0.995924,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,-0.169728,-3.493968,0,0,0,0,FL_hip_joint,FL,hip,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.058000,0.006500,-0.875533,-0.833101,-0.833101,-0.833101,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.058000,-0.066648,-0.066648,-0.066648,-0.058000,-0.066648,-0.066648,0.000000,-0.066648,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.058000,0.000000,,0.066648,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,4,0x22,FL_thigh_joint,0.000000,0.000000,0.000000,0.852810,0.852810,-0.645800,-0.645800,-0.645800,-0.643000,-0.040000,-0.002800,-0.002800,-0.002800,0.200000,37.300,1,0,4.000,-0.002800,-0.002800,0,0.145000,0.311999,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,0.000000,0.000000,0,0,0,1,FL_thigh_joint,FL,thigh,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.080000,0.002000,0.844990,0.852810,0.852810,0.852810,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.643000,0.645800,0.645800,0.645800,0.080000,0.082800,0.082800,0.000000,0.153506,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.080000,0.000000,,-0.082800,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,5,0x23,FL_calf_joint,0.000000,0.000000,0.000000,-0.528993,-0.528993,1.045219,1.045219,1.045219,1.036000,-0.200000,0.009219,0.009219,0.009219,-0.080000,34.600,1,0,3.000,0.009219,0.009219,0,0.125000,1.368752,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,-0.087529,3.963709,0,0,0,2,FL_calf_joint,FL,calf,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.086000,0.010000,-0.538719,-0.528993,-0.528993,-0.528993,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.036000,-1.045219,-1.045219,-1.045219,-0.086000,-0.095219,-0.095219,0.000000,-0.095219,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.086000,0.000000,,0.095219,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,6,0x31,RL_hip_joint,0.000000,0.000000,0.000000,0.931706,0.931706,0.074536,0.074536,0.074536,0.008000,-0.040000,0.066536,0.066536,0.066536,0.200000,38.600,1,0,3.000,0.066536,0.066536,0,0.145000,2.861459,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,-0.110554,-3.337301,0,0,0,6,RL_hip_joint,RL,hip,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.008000,-0.002000,0.959345,0.931706,0.931706,0.931706,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.074536,0.074536,0.074536,0.008000,0.074536,0.074536,0.000000,0.074536,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.008000,0.000000,,0.074536,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,7,0x32,RL_thigh_joint,0.000000,0.000000,0.000000,0.854468,0.854468,-0.733894,-0.733894,-0.733894,-0.742000,-0.200000,0.008106,0.008106,0.008106,0.000000,37.300,1,0,14.000,0.008106,0.008106,0,0.125000,1.324252,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,0.238883,2.238750,0,0,0,7,RL_thigh_joint,RL,thigh,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.179000,0.010000,0.878357,0.854468,0.854468,0.854468,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.742000,0.733894,0.733894,0.733894,0.179000,0.170894,0.170894,-0.000000,0.170894,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.179000,0.000000,,-0.170894,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,8,0x33,RL_calf_joint,0.000000,0.000000,0.000000,-0.968760,-0.968760,1.217750,1.384790,1.314000,1.074000,0.050000,0.143750,0.310790,0.240000,0.040000,36.600,1,0,6.000,0.240000,0.310790,1,0.143750,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,0.000000,0.000000,1,0,0,8,RL_calf_joint,RL,calf,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.124000,-0.002500,-0.974801,-0.968760,-0.968760,-0.968760,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.074000,-1.384790,-1.314000,-1.217750,-0.124000,-0.434790,-0.267750,-0.241038,-0.193752,0.362782,-0.070790,-0.096250,-0.167040,6.000000,6.000000,-1.000000,1,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.124000,0.000000,,0.267750,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,9,0x41,RR_hip_joint,0.000000,0.000000,0.000000,0.919145,0.919145,0.073532,0.073532,0.073532,0.052000,-0.030000,0.021532,0.021532,0.021532,-0.310000,38.600,1,0,10.000,0.021532,0.021532,0,0.146250,1.011263,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,-0.065821,-2.206192,0,0,0,9,RR_hip_joint,RR,hip,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.052000,-0.001500,0.935600,0.919145,0.919145,0.919145,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052000,0.073532,0.073532,0.073532,0.052000,0.073532,0.073532,0.000000,0.073532,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.052000,0.000000,,0.073532,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,10,0x42,RR_thigh_joint,0.000000,0.000000,0.000000,0.425937,0.425937,0.648187,0.648187,0.648187,0.690000,-0.080000,-0.041813,-0.041813,-0.041813,0.310000,36.600,1,0,0.000,-0.041813,-0.041813,0,0.140000,2.072504,0,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,1.197481,-4.047901,0,0,0,10,RR_thigh_joint,RR,thigh,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.127000,-0.004000,0.306189,0.425937,0.425937,0.425937,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.690000,0.648187,0.648187,0.648187,0.127000,0.085187,0.085187,0.000000,0.085187,0.362782,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.127000,0.000000,,0.085187,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.168292,11,0x43,RR_calf_joint,0.000000,0.000000,0.000000,0.730597,0.730597,-0.818250,-0.803881,-0.803881,-0.957000,-0.090000,0.138750,0.153120,0.153120,0.360000,35.300,1,0,8.000,0.153120,0.153120,0,0.138750,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.310790,0.240000,1.279731,27.828665,0.150000,0.240000,2,0,0,3,-1.063564,-27.828665,0,0,0,11,RR_calf_joint,RR,calf,0.002565,0.002983,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.007000,-0.004500,0.836954,0.730597,0.730597,0.730597,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-0.957000,-0.803881,-0.803881,-0.818250,-0.007000,0.146119,0.131750,0.000000,0.146119,0.362782,0.000000,-0.014369,-0.014369,6.000000,6.000000,-1.000000,0,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.007000,0.000000,,0.131750,policy_default,FR_RL,FR_RL,0.500000,0.270000,0.240000,0.980000,1.480000,0.510000,0,0.000000,0.000000
1782734512.188774,0,0x11,FR_hip_joint,0.000000,0.000000,0.000000,-0.540650,-0.540650,0.043252,0.043252,0.043252,0.009000,0.030000,0.034252,0.034252,0.034252,-0.050000,35.900,1,0,1.000,0.034252,0.034252,0,0.146250,1.520079,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.987430,-27.183474,0,0,0,3,FR_hip_joint,FR,hip,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.009000,-0.001500,-0.787507,-0.540650,-0.540650,-0.540650,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009000,-0.043252,-0.043252,-0.043252,-0.009000,-0.043252,-0.043252,0.000000,-0.043252,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.009000,0.000000,,0.043252,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,1,0x12,FR_thigh_joint,0.000000,0.000000,0.000000,-0.637494,-0.637494,0.469000,0.448251,0.448251,0.599000,-0.160000,-0.130000,-0.150749,-0.150749,-0.180000,37.900,1,0,3.000,-0.150749,-0.150749,0,0.130000,6.000000,1,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.991799,14.396611,0,0,0,4,FR_thigh_joint,FR,thigh,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.036000,-0.008000,-0.527294,-0.637494,-0.637494,-0.637494,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.599000,0.448251,0.448251,0.469000,0.036000,-0.114749,-0.094000,-0.000000,-0.114749,0.399957,0.000000,0.020749,0.020749,6.000000,6.000000,-1.000000,0,0,0,1,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.036000,0.000000,,-0.094000,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,2,0x13,FR_calf_joint,0.000000,0.000000,0.000000,-0.674881,-0.674881,-1.191500,-1.225358,-1.241000,-1.049000,-0.060000,-0.142500,-0.176358,-0.192000,0.070000,37.900,1,0,1.000,-0.176358,-0.176358,0,0.142500,6.000000,1,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,2.399999,119.999947,0,0,1,5,FR_calf_joint,FR,calf,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.099000,-0.003000,-0.806355,-0.674881,-0.674881,-0.674881,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.049000,-1.225358,-1.241000,-1.191500,-0.099000,-0.275358,-0.241500,-0.153880,-0.121479,0.399957,-0.015642,0.049500,0.033858,6.000000,6.000000,-1.000000,0,0,1,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.099000,0.000000,,-0.241500,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,3,0x21,FL_hip_joint,0.000000,0.000000,0.000000,-0.759001,-0.759001,0.060720,0.060720,0.060720,0.058000,0.060000,0.002720,0.002720,0.002720,0.000000,37.300,1,0,9.000,0.002720,0.002720,0,0.142500,0.408804,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.296400,-6.333627,0,0,0,0,FL_hip_joint,FL,hip,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.058000,-0.003000,-0.833101,-0.759001,-0.759001,-0.759001,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.058000,-0.060720,-0.060720,-0.060720,-0.058000,-0.060720,-0.060720,0.000000,-0.060720,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.058000,0.000000,,0.060720,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,4,0x22,FL_thigh_joint,0.000000,0.000000,0.000000,0.851617,0.851617,-0.645800,-0.645800,-0.645800,-0.643000,-0.170000,-0.002800,-0.002800,-0.002800,0.110000,37.300,1,0,9.000,-0.002800,-0.002800,0,0.128750,0.962000,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.000000,0.000000,0,0,0,1,FL_thigh_joint,FL,thigh,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.080000,0.008500,0.852810,0.851617,0.851617,0.851617,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.643000,0.645800,0.645800,0.645800,0.080000,0.082800,0.082800,0.000000,0.153291,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.080000,0.000000,,-0.082800,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,5,0x23,FL_calf_joint,0.000000,0.000000,0.000000,-0.549379,-0.549379,1.048888,1.048888,1.048888,1.036000,0.000000,0.012888,0.012888,0.012888,0.000000,34.600,1,0,8.000,0.012888,0.012888,0,0.150000,0.515528,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.183469,13.549924,0,0,0,2,FL_calf_joint,FL,calf,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.086000,-0.000000,-0.528993,-0.549379,-0.549379,-0.549379,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.036000,-1.048888,-1.048888,-1.048888,-0.086000,-0.098888,-0.098888,0.000000,-0.098888,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.086000,0.000000,,0.098888,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,6,0x31,RL_hip_joint,0.000000,0.000000,0.000000,0.868428,0.868428,0.069474,0.069474,0.069474,0.008000,-0.090000,0.061474,0.061474,0.061474,0.660000,38.600,1,0,8.000,0.061474,0.061474,0,0.138750,2.908970,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.253111,-7.127840,0,0,0,6,RL_hip_joint,RL,hip,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.008000,-0.004500,0.931706,0.868428,0.868428,0.868428,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.069474,0.069474,0.069474,0.008000,0.069474,0.069474,0.000000,0.069474,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.008000,0.000000,,0.069474,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,7,0x32,RL_thigh_joint,0.000000,0.000000,0.000000,0.826306,0.826306,-0.728261,-0.728261,-0.728261,-0.742000,0.080000,0.013739,0.013739,0.013739,-0.240000,37.300,1,0,4.000,0.013739,0.013739,0,0.140000,0.949548,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.281620,2.136827,0,0,0,7,RL_thigh_joint,RL,thigh,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.179000,-0.004000,0.854468,0.826306,0.826306,0.826306,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.742000,0.728261,0.728261,0.728261,0.179000,0.165261,0.165261,-0.000000,0.165261,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.179000,0.000000,,-0.165261,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,8,0x33,RL_calf_joint,0.000000,0.000000,0.000000,-0.957757,-0.957757,1.216500,1.295431,1.295431,1.074000,0.060000,0.142500,0.221431,0.221431,0.000000,36.600,1,0,11.000,0.221431,0.221431,0,0.142500,6.000000,1,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.928450,-46.422482,0,0,0,8,RL_calf_joint,RL,calf,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.124000,-0.003000,-0.968760,-0.957757,-0.957757,-0.957757,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.074000,-1.295431,-1.295431,-1.216500,-0.124000,-0.345431,-0.266500,-0.153880,-0.191551,0.399957,0.000000,-0.078931,-0.078931,6.000000,6.000000,-1.000000,0,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.124000,0.000000,,0.266500,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,9,0x41,RR_hip_joint,0.000000,0.000000,0.000000,0.899907,0.899907,0.071993,0.071993,0.071993,0.052000,-0.010000,0.019993,0.019993,0.019993,-0.110000,38.600,1,0,15.000,0.019993,0.019993,0,0.148750,0.849702,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.076951,-0.556503,0,0,0,9,RR_hip_joint,RR,hip,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.052000,-0.000500,0.919145,0.899907,0.899907,0.899907,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052000,0.071993,0.071993,0.071993,0.052000,0.071993,0.071993,0.000000,0.071993,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.052000,0.000000,,0.071993,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
1782734512.188774,10,0x42,RR_thigh_joint,0.000000,0.000000,0.000000,0.540941,0.540941,0.671188,0.671188,0.671188,0.690000,-0.210000,-0.018812,-0.018812,-0.018812,0.010000,36.600,1,0,5.000,-0.018812,-0.018812,0,0.123750,1.802473,0,40.000000,5.000000,15.000,estimator,0,0,0.221431,0.221431,2.399999,119.999947,0.150000,0.240000,0,0,1,3,1.150039,-2.372116,0,0,0,10,RR_thigh_joint,RR,thigh,0.008214,-0.003638,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.127000,-0.010500,0.425937,0.540941,0.540941,0.540941,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.690000,0.671188,0.671188,0.671188,0.127000,0.108188,0.108188,0.000000,0.108188,0.399957,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.127000,0.000000,,0.108188,policy_default,FR_RL,FL_RR,0.110000,0.300000,0.900000,0.880000,0.990000,1.200000,0,0.000000,0.000000
