sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
466,18792663804676,18792670380169,sine_0.25hz,3.8200814640003955,19.044662,0.08146391701302491,6.575493,1.4539769981638528,1.9284289992356207,0.06651878356933594,17495,17270,-0.005577364427117821,-0.011,0.09,0.1,8,2,0,17495,18817207,29.9,-0.006577364427117821,-0.009,-0.05,0.22,9,2,0,17495,18817207,30.6,-0.8105773644271179,-0.813,0.01,0.01,5,2,0,17495,18817207,31.9,-0.8205773644271178,-0.823,0.16,-0.02,14,2,0,17495,18817207,30.6,-0.01057736442711782,-0.015,-0.17,0.29,9,2,0,17495,18817207,31.3,-0.007577364427117821,-0.01,0.01,0.22,15,2,0,17270,18817206,29.3,-0.0035773644271178207,-0.007,-0.02,0.07,15,2,0,17270,18817206,29.3,-0.8285773644271178,-0.832,-0.07,0.0,8,2,0,17270,18817206,29.9,-0.006577364427117821,-0.01,-0.02,0.26,7,2,0,17270,18817206,29.3,-0.8155773644271179,-0.821,0.08,0.24,15,2,0,17270,18817206,29.9
467,18792683802015,18792690463656,sine_0.25hz,3.8400798280017625,20.083487,0.07982791794347577,6.661641,1.9775509972532745,2.435616999719059,0.06723403930664062,17496,17271,-0.004971368622929506,-0.011,-0.11,0.22,13,2,0,17496,18817227,29.9,-0.005971368622929506,-0.009,0.06,0.06,14,2,0,17496,18817227,30.6,-0.8099713686229295,-0.813,0.04,0.16,10,2,0,17496,18817227,31.9,-0.8199713686229294,-0.822,0.04,-0.2,4,2,0,17496,18817227,30.6,-0.009971368622929506,-0.015,0.02,0.25,14,2,0,17496,18817227,31.3,-0.006971368622929506,-0.009,0.11,0.12,5,2,0,17271,18817226,29.3,-0.002971368622929506,-0.006,-0.1,0.19,5,2,0,17271,18817226,29.3,-0.8279713686229294,-0.831,0.08,0.12,13,2,0,17271,18817226,29.9,-0.005971368622929506,-0.009,-0.05,0.07,12,2,0,17271,18817226,29.3,-0.8149713686229295,-0.82,0.01,0.02,5,2,0,17271,18817226,29.9
468,18792703800699,18792710015186,sine_0.25hz,3.860079312002199,19.55153,0.0793119179434143,6.214487,1.4813710004091263,2.000976000999799,0.06747245788574219,17497,17272,-0.0043604331412865766,-0.01,-0.03,0.18,3,2,0,17497,18817247,29.9,-0.005360433141286577,-0.009,0.0,0.1,4,2,0,17497,18817247,30.6,-0.8093604331412866,-0.813,0.04,0.43,15,2,0,17497,18817247,31.9,-0.8193604331412865,-0.822,0.04,0.03,9,2,0,17497,18817247,30.6,-0.009360433141286578,-0.014,-0.06,0.36,4,2,0,17497,18817247,31.3,-0.006360433141286577,-0.009,0.01,-0.15,9,2,0,17272,18817246,29.3,-0.0023604331412865765,-0.006,-0.01,0.15,10,2,0,17272,18817246,29.3,-0.8273604331412865,-0.831,-0.03,0.23,3,2,0,17272,18817246,29.9,-0.005360433141286577,-0.009,0.05,-0.13,2,2,0,17272,18817246,29.3,-0.8143604331412866,-0.82,0.08,0.22,10,2,0,17272,18817246,29.9
469,18792723800631,18792730255160,sine_0.25hz,3.8800802680016204,20.239974,0.08026791692827828,6.454529,2.01409699729993,2.47382599991397,0.07081031799316406,17498,17273,-0.003745149234417526,-0.01,0.09,0.17,8,2,0,17498,18817267,29.9,-0.004745149234417526,-0.008,-0.09,0.17,9,2,0,17498,18817267,30.6,-0.8087451492344175,-0.812,0.17,0.1,5,2,0,17498,18817267,31.9,-0.8187451492344174,-0.821,0.03,0.1,14,2,0,17498,18817267,30.6,-0.008745149234417526,-0.014,-0.08,0.1,9,2,0,17498,18817267,31.3,-0.005745149234417526,-0.009,-0.06,0.09,13,2,0,17273,18817265,29.3,-0.0017451492344175258,-0.006,0.04,-0.15,14,2,0,17273,18817265,29.3,-0.8267451492344174,-0.831,-0.01,0.23,7,2,0,17273,18817265,29.9,-0.004745149234417526,-0.008,-0.15,0.15,6,2,0,17273,18817265,29.3,-0.8137451492344175,-0.818,0.07,0.01,14,2,0,17273,18817265,29.9
470,18792743805235,18792750188401,sine_0.25hz,3.900082280000788,19.933241,0.08227991565945558,6.383166,1.6811229979794007,2.1469329985848162,0.06532669067382812,17499,17274,-0.0031261361966589967,-0.009,0.21,0.13,13,2,0,17499,18817287,29.9,-0.004126136196658997,-0.008,0.13,0.23,14,2,0,17499,18817287,30.6,-0.8081261361966591,-0.811,0.11,0.23,10,2,0,17499,18817287,31.9,-0.818126136196659,-0.821,-0.09,-0.02,4,2,0,17499,18817287,30.6,-0.008126136196658997,-0.014,0.12,0.1,14,2,0,17499,18817287,31.3,-0.005126136196658996,-0.008,0.13,0.0,4,2,0,17274,18817286,29.3,-0.0011261361966589966,-0.004,0.1,-0.06,5,2,0,17274,18817286,29.3,-0.826126136196659,-0.831,0.02,0.24,13,2,0,17274,18817286,29.9,-0.004126136196658997,-0.008,0.03,-0.09,12,2,0,17274,18817286,29.3,-0.8131261361966591,-0.818,0.1,0.23,5,2,0,17274,18817286,29.9
471,18792763802639,18792770505561,sine_0.25hz,3.920080259002134,20.31716,0.08025891656870954,6.702922,1.4997710022726096,2.06846599758137,0.07200241088867188,17500,17275,-0.002504163122535817,-0.008,0.09,0.27,3,2,0,17500,18817307,29.9,-0.003504163122535817,-0.007,0.01,-0.24,4,2,0,17500,18817307,30.6,-0.8075041631225358,-0.811,-0.01,0.27,15,2,0,17500,18817307,31.9,-0.8175041631225357,-0.82,0.05,0.18,9,2,0,17500,18817307,30.6,-0.007504163122535817,-0.013,0.01,0.21,4,2,0,17500,18817307,31.3,-0.004504163122535817,-0.008,-0.02,0.2,9,2,0,17275,18817306,29.3,-0.0005041631225358167,-0.003,-0.01,0.22,10,2,0,17275,18817306,29.3,-0.8255041631225357,-0.831,-0.21,0.1,3,2,0,17275,18817306,29.9,-0.003504163122535817,-0.007,0.11,0.07,2,2,0,17275,18817306,29.3,-0.8125041631225358,-0.818,0.0,0.23,10,2,0,17275,18817306,29.9
472,18792783805643,18792790751679,sine_0.25hz,3.940081695000117,20.246118,0.08169491411536,6.946036,2.1678939992852975,2.6409370002511423,0.06866455078125,17501,17276,-0.0018796111170827719,-0.008,0.18,0.43,8,2,0,17501,18817327,29.9,-0.002879611117082772,-0.007,0.16,0.02,9,2,0,17501,18817327,30.6,-0.8068796111170828,-0.81,0.17,-0.02,5,2,0,17501,18817327,31.9,-0.8168796111170827,-0.82,0.02,0.03,14,2,0,17501,18817327,30.6,-0.006879611117082772,-0.013,0.13,0.31,9,2,0,17501,18817327,31.3,-0.003879611117082772,-0.007,0.04,0.17,13,2,0,17276,18817325,29.3,0.00012038888291722818,-0.002,0.12,0.03,14,2,0,17276,18817325,29.3,-0.8248796111170827,-0.83,-0.05,0.22,7,2,0,17276,18817325,29.9,-0.002879611117082772,-0.007,-0.1,-0.01,6,2,0,17276,18817325,29.3,-0.8118796111170828,-0.817,0.04,0.15,14,2,0,17276,18817325,29.9
473,18792803813959,18792810263623,sine_0.25hz,3.9600869070018234,19.511944,0.08690691538504325,6.449664,1.486331002524821,2.0729139978357125,0.07033348083496094,17502,17277,-0.0012530855024607567,-0.007,0.0,0.2,13,2,0,17502,18817347,29.9,-0.0022530855024607568,-0.006,0.11,0.26,14,2,0,17502,18817347,30.6,-0.8062530855024608,-0.81,-0.1,0.26,10,2,0,17502,18817347,31.9,-0.8162530855024607,-0.82,0.02,0.27,4,2,0,17502,18817347,30.6,-0.006253085502460757,-0.012,0.1,0.15,14,2,0,17502,18817347,31.3,-0.0032530855024607568,-0.006,-0.07,-0.13,4,2,0,17277,18817346,29.3,0.0007469144975392433,-0.002,-0.04,-0.22,5,2,0,17277,18817346,29.3,-0.8242530855024607,-0.83,0.12,0.22,13,2,0,17277,18817346,29.9,-0.0022530855024607568,-0.007,-0.04,0.24,12,2,0,17277,18817346,29.3,-0.8112530855024608,-0.815,0.14,0.04,5,2,0,17277,18817346,29.9
474,18792823804642,18792830508653,sine_0.25hz,3.9800807910032745,20.24503,0.0807909163995646,6.704011,2.0313130007707514,2.4896670001908205,0.06556510925292969,17503,17278,-0.0006256783046980741,-0.006,0.22,0.14,3,2,0,17503,18817367,29.9,-0.0016256783046980743,-0.006,0.01,0.2,4,2,0,17503,18817367,30.6,-0.8056256783046981,-0.81,0.0,0.0,15,2,0,17503,18817367,31.9,-0.815625678304698,-0.819,0.0,0.1,9,2,0,17503,18817367,30.6,-0.005625678304698074,-0.011,0.13,0.2,3,2,0,17503,18817367,31.3,-0.0026256783046980743,-0.004,-0.03,0.1,8,2,0,17278,18817365,29.3,0.0013743216953019258,-0.001,-0.03,-0.01,9,2,0,17278,18817365,29.3,-0.823625678304698,-0.829,0.05,0.18,2,2,0,17278,18817365,29.9,-0.0016256783046980743,-0.005,0.1,0.15,1,2,0,17278,18817365,29.3,-0.8106256783046981,-0.814,-0.06,0.23,9,2,0,17278,18817365,29.9
475,18792843799934,18792850416805,sine_0.25hz,4.000077169999713,19.908152,0.07716991240158677,6.616871,2.131188997736899,2.591271000710549,0.06723403930664062,17504,17279,2.4243670358268316e-06,-0.004,0.01,-0.09,8,2,0,17504,18817387,29.9,-0.0009975756329641732,-0.006,0.13,0.12,9,2,0,17504,18817387,30.6,-0.8049975756329643,-0.808,-0.05,0.35,5,2,0,17504,18817387,31.9,-0.8149975756329642,-0.819,0.13,0.08,14,2,0,17504,18817387,30.6,-0.004997575632964173,-0.011,-0.02,0.17,8,2,0,17504,18817387,31.3,-0.0019975756329641734,-0.004,0.04,-0.1,14,2,0,17279,18817386,29.3,0.0020024243670358267,-0.001,-0.06,0.0,15,2,0,17279,18817386,29.3,-0.8229975756329642,-0.828,0.2,0.3,8,2,0,17279,18817386,29.9,-0.0009975756329641732,-0.005,0.04,0.12,7,2,0,17279,18817386,29.3,-0.8099975756329643,-0.813,-0.14,0.06,15,2,0,17279,18817386,29.9
476,18792863801210,18792869931438,sine_0.25hz,4.020078862002265,19.514633,0.07886191451689228,6.130228,1.48492300286307,1.9416770010138862,0.06628036499023438,17505,17280,0.0006306914770978034,-0.004,-0.02,0.14,13,2,0,17505,18817407,29.9,-0.00036930852290219664,-0.005,0.04,0.28,14,2,0,17505,18817407,30.6,-0.8043693085229022,-0.808,0.03,-0.11,10,2,0,17505,18817407,31.9,-0.8143693085229021,-0.818,0.16,0.04,4,2,0,17505,18817407,30.6,-0.004369308522902197,-0.011,0.04,0.11,13,2,0,17505,18817407,31.3,-0.0013693085229021967,-0.004,0.01,-0.15,4,2,0,17280,18817406,29.3,0.002630691477097803,0.0,0.11,0.11,4,2,0,17280,18817406,29.3,-0.8223693085229021,-0.828,0.02,0.31,13,2,0,17280,18817406,29.9,-0.00036930852290219664,-0.005,-0.06,-0.09,12,2,0,17280,18817406,29.3,-0.8093693085229022,-0.812,0.03,-0.1,5,2,0,17280,18817406,29.9
477,18792883801237,18792890082095,sine_0.25hz,4.040079626000079,20.150657,0.07962591189425439,6.280858,1.5200279995042365,2.1182929995120503,0.06794929504394531,17506,17281,0.0012583069691382788,-0.003,0.05,0.19,3,2,0,17506,18817427,29.9,0.0002583069691382788,-0.004,0.0,0.09,4,2,0,17506,18817427,30.6,-0.8037416930308617,-0.808,0.04,-0.01,15,2,0,17506,18817427,31.9,-0.8137416930308616,-0.818,-0.08,0.06,9,2,0,17506,18817427,30.6,-0.003741693030861721,-0.009,0.15,0.18,3,2,0,17506,18817427,31.3,-0.0007416930308617212,-0.004,0.03,-0.02,8,2,0,17281,18817425,29.3,0.003258306969138279,0.0,-0.18,0.2,8,2,0,17281,18817425,29.3,-0.8217416930308616,-0.827,0.12,0.26,2,2,0,17281,18817425,29.9,0.0002583069691382788,-0.004,0.15,0.0,1,2,0,17281,18817425,29.3,-0.8087416930308617,-0.812,0.01,0.01,9,2,0,17281,18817425,29.9
478,18792903801969,18792910027785,sine_0.25hz,4.060080806000769,19.94569,0.08080591214820743,6.225816,1.4760270023543853,2.0458740000321995,0.08296966552734375,17507,17282,0.0018846935802092088,-0.002,-0.18,-0.08,8,2,0,17507,18817447,29.9,0.0008846935802092088,-0.003,0.08,0.09,9,2,0,17507,18817447,30.6,-0.8031153064197908,-0.806,0.07,-0.04,5,2,0,17507,18817447,31.9,-0.8131153064197907,-0.818,0.04,0.22,14,2,0,17507,18817447,30.6,-0.0031153064197907915,-0.007,0.1,0.06,8,2,0,17507,18817447,31.3,-0.00011530641979079124,-0.003,0.18,-0.05,13,2,0,17282,18817445,29.3,0.0038846935802092086,0.001,-0.12,0.07,13,2,0,17282,18817445,29.3,-0.8211153064197907,-0.826,-0.01,0.11,7,2,0,17282,18817445,29.9,0.0008846935802092088,-0.004,-0.01,0.22,6,2,0,17282,18817445,29.3,-0.8081153064197908,-0.812,-0.07,-0.11,14,2,0,17282,18817445,29.9
479,18792923800909,18792930671678,sine_0.25hz,4.080079170002136,20.643893,0.07916991307865828,6.870769,2.227704997494584,2.6875629991991445,0.06747245788574219,17508,17283,0.0025091322385606225,-0.002,-0.08,0.23,13,2,0,17508,18817467,29.9,0.0015091322385606225,-0.002,0.14,0.03,14,2,0,17508,18817467,30.6,-0.8024908677614394,-0.805,0.08,-0.11,10,2,0,17508,18817467,31.9,-0.8124908677614393,-0.816,0.09,0.05,4,2,0,17508,18817467,30.6,-0.0024908677614393776,-0.006,0.18,0.0,13,2,0,17508,18817467,31.3,0.0005091322385606225,-0.002,0.24,-0.13,3,2,0,17283,18817465,29.3,0.0045091322385606225,0.002,0.07,0.26,3,2,0,17283,18817465,29.3,-0.8204908677614393,-0.826,-0.1,0.14,12,2,0,17283,18817465,29.9,0.0015091322385606225,-0.003,0.0,0.04,11,2,0,17283,18817465,29.3,-0.8074908677614394,-0.811,0.0,0.26,4,2,0,17283,18817465,29.9
480,18792943816233,18792950214824,sine_0.25hz,4.100086334001389,19.543146,0.08633391189505346,6.398591,1.5166359989962075,2.1498140013136435,0.07081031799316406,17509,17284,0.0031313681422179543,0.0,0.07,-0.06,3,2,0,17509,18817487,29.9,0.0021313681422179542,-0.001,0.05,0.17,4,2,0,17509,18817487,30.6,-0.8018686318577821,-0.805,0.0,-0.06,15,2,0,17509,18817487,31.9,-0.811868631857782,-0.815,0.09,0.07,9,2,0,17509,18817487,30.6,-0.0018686318577820459,-0.006,-0.11,0.12,3,2,0,17509,18817487,31.3,0.0011313681422179542,-0.002,-0.05,0.06,9,2,0,17284,18817486,29.3,0.005131368142217954,0.002,0.02,0.14,9,2,0,17284,18817486,29.3,-0.819868631857782,-0.825,0.04,0.27,3,2,0,17284,18817486,29.9,0.0021313681422179542,-0.002,0.12,0.07,2,2,0,17284,18817486,29.3,-0.8068686318577821,-0.81,0.04,0.18,10,2,0,17284,18817486,29.9
481,18792963802501,18792970482414,sine_0.25hz,4.120078969001042,20.26759,0.07896891111158766,6.679913,1.594367997313384,2.1831590020156,0.0762939453125,17510,17285,0.003750063203929098,0.0,-0.01,0.07,8,2,0,17510,18817507,29.9,0.002750063203929098,0.0,0.09,0.15,9,2,0,17510,18817507,30.6,-0.8012499367960709,-0.805,0.02,0.14,5,2,0,17510,18817507,31.9,-0.8112499367960708,-0.815,0.03,0.09,14,2,0,17510,18817507,30.6,-0.001249936796070902,-0.005,-0.11,0.18,8,2,0,17510,18817507,31.3,0.001750063203929098,-0.002,-0.19,0.25,14,2,0,17285,18817506,29.3,0.005750063203929098,0.002,0.08,0.04,14,2,0,17285,18817506,29.3,-0.8192499367960708,-0.824,0.05,-0.03,8,2,0,17285,18817506,29.9,0.002750063203929098,-0.001,0.07,0.07,7,2,0,17285,18817506,29.3,-0.8062499367960709,-0.81,0.07,0.16,15,2,0,17285,18817506,29.9
482,18792983805377,18792990729844,sine_0.25hz,4.140080821001902,20.24743,0.08082091153482907,6.924467,2.1408860011433717,2.6001349979196675,0.06818771362304688,17511,17286,0.0043653427104772555,0.001,0.12,0.12,13,2,0,17511,18817527,29.9,0.0033653427104772555,0.0,0.01,0.14,14,2,0,17511,18817527,30.6,-0.8006346572895228,-0.804,0.1,-0.05,9,2,0,17511,18817527,31.9,-0.8106346572895227,-0.814,-0.04,0.03,4,2,0,17511,18817527,30.6,-0.0006346572895227446,-0.004,-0.1,0.24,13,2,0,17511,18817527,31.3,0.0023653427104772555,-0.002,0.0,-0.23,4,2,0,17286,18817526,29.3,0.0063653427104772555,0.003,-0.16,-0.31,4,2,0,17286,18817526,29.3,-0.8186346572895227,-0.824,0.05,0.29,13,2,0,17286,18817526,29.9,0.0033653427104772555,0.0,0.17,0.12,12,2,0,17286,18817526,29.3,-0.8056346572895228,-0.809,-0.02,0.05,4,2,0,17286,18817526,29.9
483,18793003802396,18793010500423,sine_0.25hz,4.160080977002508,19.770579,0.08097691170405596,6.698027,2.026064998062793,2.4846749984135386,0.06699562072753906,17512,17287,0.004976261747196755,0.002,0.07,0.18,3,2,0,17512,18817547,29.9,0.003976261747196755,0.001,0.03,0.15,4,2,0,17512,18817547,30.6,-0.8000237382528033,-0.804,-0.13,0.15,14,2,0,17512,18817547,31.9,-0.8100237382528032,-0.813,0.03,0.1,9,2,0,17512,18817547,30.6,-2.3738252803245062e-05,-0.004,0.06,0.06,3,2,0,17512,18817547,31.3,0.002976261747196755,-0.001,0.07,0.02,9,2,0,17287,18817546,29.3,0.006976261747196755,0.003,0.03,0.1,9,2,0,17287,18817546,29.3,-0.8180237382528032,-0.823,-0.08,0.18,3,2,0,17287,18817546,29.9,0.003976261747196755,0.0,0.07,0.08,2,2,0,17287,18817546,29.3,-0.8050237382528033,-0.809,-0.12,0.18,9,2,0,17287,18817546,29.9
484,18793023801528,18793030483330,sine_0.25hz,4.18008170900066,19.982907,0.08170890941983089,6.681802,2.036592999502318,2.4958110006991774,0.06556510925292969,17513,17288,0.00558228711410302,0.002,0.01,-0.21,8,2,0,17513,18817567,29.9,0.0045822871141030196,0.001,0.07,0.16,9,2,0,17513,18817567,30.6,-0.799417712885897,-0.804,-0.02,0.14,4,2,0,17513,18817567,31.9,-0.8094177128858969,-0.813,0.14,0.26,14,2,0,17513,18817567,30.6,0.0005822871141030195,-0.004,0.06,0.08,8,2,0,17513,18817567,31.3,0.0035822871141030195,-0.001,-0.01,0.08,14,2,0,17288,18817566,29.3,0.00758228711410302,0.004,0.05,-0.05,14,2,0,17288,18817566,29.3,-0.8174177128858969,-0.822,0.17,0.28,8,2,0,17288,18817566,29.9,0.0045822871141030196,0.001,0.0,0.34,7,2,0,17288,18817566,29.3,-0.804417712885897,-0.808,0.01,0.22,14,2,0,17288,18817566,29.9
485,18793043818613,18793050144944,sine_0.25hz,4.200087593002536,19.661614,0.0875929108588025,6.326331,1.494076001108624,2.101074998790864,0.06866455078125,17514,17289,0.006182956960893829,0.004,0.08,-0.43,13,2,0,17514,18817587,29.9,0.005182956960893829,0.001,0.04,0.34,14,2,0,17514,18817587,30.6,-0.7988170430391062,-0.803,-0.03,0.21,9,2,0,17514,18817587,31.9,-0.8088170430391061,-0.813,0.1,0.15,4,2,0,17514,18817587,30.6,0.0011829569608938287,-0.004,0.11,0.28,13,2,0,17514,18817587,31.3,0.004182956960893829,0.0,-0.07,0.25,4,2,0,17289,18817586,29.3,0.008182956960893828,0.004,0.03,0.06,4,2,0,17289,18817586,29.3,-0.8168170430391061,-0.822,0.11,0.18,13,2,0,17289,18817586,29.9,0.005182956960893829,0.001,-0.12,0.26,12,2,0,17289,18817586,29.3,-0.8038170430391062,-0.807,0.2,-0.11,4,2,0,17289,18817586,29.9
486,18793063820240,18793070506458,sine_0.25hz,4.220090341001196,20.361514,0.09034090908244252,6.686218,1.9977750016551,2.4554260016884655,0.06413459777832031,17515,17290,0.006777428693915352,0.005,0.1,0.03,3,2,0,17515,18817607,29.9,0.005777428693915352,0.001,0.07,0.1,4,2,0,17515,18817607,30.6,-0.7982225713060846,-0.803,0.09,0.23,14,2,0,17515,18817607,31.9,-0.8082225713060845,-0.813,0.02,0.18,9,2,0,17515,18817607,30.6,0.0017774286939153516,-0.002,-0.01,0.24,3,2,0,17515,18817607,31.3,0.004777428693915352,0.001,-0.03,0.15,8,2,0,17290,18817605,29.3,0.008777428693915353,0.005,0.08,0.09,8,2,0,17290,18817605,29.3,-0.8162225713060846,-0.822,-0.06,0.04,2,2,0,17290,18817605,29.9,0.005777428693915352,0.002,-0.07,0.32,1,2,0,17290,18817605,29.3,-0.8032225713060847,-0.807,0.06,-0.05,8,2,0,17290,18817605,29.9
487,18793083802796,18793090099686,sine_0.25hz,4.240079264000087,19.593228,0.07926390753709711,6.29689,1.5212769976642448,2.1071880000818055,0.06842613220214844,17516,17291,0.007364806281399693,0.006,0.11,0.1,8,2,0,17516,18817627,29.9,0.006364806281399693,0.002,0.1,0.25,9,2,0,17516,18817627,30.6,-0.7976351937186004,-0.802,-0.02,0.25,4,2,0,17516,18817627,31.9,-0.8076351937186003,-0.812,0.06,0.14,14,2,0,17516,18817627,30.6,0.002364806281399693,-0.002,-0.01,0.02,8,2,0,17516,18817627,31.3,0.005364806281399693,0.001,0.09,0.05,14,2,0,17291,18817626,29.3,0.009364806281399693,0.006,0.01,0.17,14,2,0,17291,18817626,29.3,-0.8156351937186003,-0.822,-0.17,0.32,8,2,0,17291,18817626,29.9,0.006364806281399693,0.002,-0.1,0.07,7,2,0,17291,18817626,29.3,-0.8026351937186004,-0.806,0.04,0.22,14,2,0,17291,18817626,29.9
488,18793103803015,18793110108546,sine_0.25hz,4.260080828000355,20.00886,0.0808279073680751,6.305531,1.5828149989829399,2.0767220012203325,0.08821487426757812,17517,17292,0.007945288190620098,0.006,-0.14,-0.12,13,2,0,17517,18817647,29.9,0.006945288190620098,0.002,0.08,0.29,14,2,0,17517,18817647,30.6,-0.7970547118093799,-0.801,-0.07,0.19,9,2,0,17517,18817647,31.9,-0.8070547118093798,-0.812,-0.07,0.07,4,2,0,17517,18817647,30.6,0.0029452881906200977,-0.001,-0.04,0.15,13,2,0,17517,18817647,31.3,0.005945288190620098,0.002,0.06,0.28,3,2,0,17292,18817645,29.3,0.009945288190620098,0.006,0.1,-0.05,3,2,0,17292,18817645,29.3,-0.8150547118093798,-0.821,-0.08,0.3,12,2,0,17292,18817645,29.9,0.006945288190620098,0.002,0.0,0.13,11,2,0,17292,18817645,29.3,-0.8020547118093799,-0.805,-0.14,0.23,3,2,0,17292,18817645,29.9
489,18793123804867,18793130501422,sine_0.25hz,4.2800820720003685,20.392876,0.0820719069452025,6.696555,2.032368996879086,2.492387000529561,0.06794929504394531,17518,17293,0.008517918737588778,0.007,-0.07,-0.09,3,2,0,17518,18817667,29.9,0.0075179187375887776,0.002,0.08,0.1,4,2,0,17518,18817667,30.6,-0.7964820812624113,-0.801,0.06,0.18,14,2,0,17518,18817667,31.9,-0.8064820812624112,-0.811,0.07,0.25,9,2,0,17518,18817667,30.6,0.0035179187375887775,-0.001,0.15,0.27,3,2,0,17518,18817667,31.3,0.0065179187375887775,0.002,-0.09,0.04,9,2,0,17293,18817666,29.3,0.010517918737588778,0.007,0.07,0.19,9,2,0,17293,18817666,29.3,-0.8144820812624112,-0.821,-0.04,0.32,3,2,0,17293,18817666,29.9,0.0075179187375887776,0.004,0.09,0.12,2,2,0,17293,18817666,29.3,-0.8014820812624113,-0.805,-0.05,-0.06,9,2,0,17293,18817666,29.9
490,18793143803967,18793150564812,sine_0.25hz,4.30007963600292,20.06339,0.07963590906001627,6.760845,2.1418129981611855,2.6017359996330924,0.06699562072753906,17519,17294,0.009082039078453433,0.007,0.11,0.07,8,2,0,17519,18817687,29.9,0.008082039078453434,0.003,0.03,0.14,9,2,0,17519,18817687,30.6,-0.7959179609215467,-0.8,-0.03,0.11,4,2,0,17519,18817687,31.9,-0.8059179609215466,-0.811,0.04,0.23,14,2,0,17519,18817687,30.6,0.004082039078453433,-0.001,0.08,0.12,8,2,0,17519,18817687,31.3,0.007082039078453433,0.002,0.02,0.06,14,2,0,17294,18817686,29.3,0.011082039078453433,0.007,0.15,0.13,14,2,0,17294,18817686,29.3,-0.8139179609215466,-0.821,0.0,0.41,8,2,0,17294,18817686,29.9,0.008082039078453434,0.004,-0.02,0.21,7,2,0,17294,18817686,29.3,-0.8009179609215467,-0.804,-0.1,-0.01,14,2,0,17294,18817686,29.9
491,18793163816859,18793170053171,sine_0.25hz,4.320090192002681,19.488359,0.09019190838444047,6.236312,1.5327969995269086,1.9862869994540233,0.07605552673339844,17520,17295,0.009637556369928354,0.008,0.04,0.01,13,2,0,17520,18817707,29.9,0.008637556369928353,0.003,0.16,0.38,14,2,0,17520,18817707,30.6,-0.7953624436300717,-0.8,0.13,0.2,9,2,0,17520,18817707,31.9,-0.8053624436300716,-0.81,0.11,0.27,4,2,0,17520,18817707,30.6,0.004637556369928354,0.0,-0.03,0.16,13,2,0,17520,18817707,31.3,0.007637556369928354,0.003,0.16,0.13,4,2,0,17295,18817706,29.3,0.011637556369928354,0.007,0.02,0.04,4,2,0,17295,18817706,29.3,-0.8133624436300716,-0.82,-0.02,0.21,13,2,0,17295,18817706,29.9,0.008637556369928353,0.004,0.11,0.09,12,2,0,17295,18817706,29.3,-0.8003624436300717,-0.803,0.09,0.09,4,2,0,17295,18817706,29.9
