sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
113,18158907570639,18158917236770,step_pos,1.2800776479998603,20.214759,0.07764797192066908,9.666131,2.246294003271032,3.3451199997216463,0.12803077697753906,51385,51217,0.021,0.019,-0.12,0.23,14,2,0,51385,18183455,29.9,0.02,0.019,-0.01,0.14,8,2,0,51385,18183455,29.3,-0.785,-0.785,0.0,-0.25,11,2,0,51385,18183455,29.9,-0.7939999999999999,-0.795,0.05,0.14,14,2,0,51385,18183455,29.3,0.017,0.016,0.14,0.1,4,2,0,51385,18183455,29.9,0.018000000000000002,0.016,-0.01,0.05,14,2,0,51217,18183454,29.3,0.022,0.019,0.11,0.26,2,2,0,51217,18183454,29.3,-0.792,-0.796,-0.01,0.33,4,2,0,51217,18183454,29.9,0.021,0.02,-0.03,0.07,11,2,0,51217,18183454,29.3,-0.79,-0.792,-0.12,0.01,11,2,0,51217,18183454,29.3
114,18158927569550,18158937350084,step_pos,1.3000790219994087,20.113314,0.07902197103248909,9.780534,2.105456998833688,3.1403440007125027,0.125885009765625,51386,51218,0.021,0.019,0.01,0.14,3,2,0,51386,18183475,29.9,0.02,0.02,0.08,0.03,13,2,0,51386,18183475,29.3,-0.785,-0.785,-0.02,0.02,1,2,0,51386,18183475,29.9,-0.7939999999999999,-0.795,0.0,0.28,4,2,0,51386,18183475,29.3,0.017,0.016,-0.1,0.16,9,2,0,51386,18183475,29.9,0.018000000000000002,0.016,0.07,0.13,4,2,0,51218,18183474,29.3,0.022,0.019,0.02,0.16,7,2,0,51218,18183474,29.3,-0.792,-0.796,-0.13,0.15,9,2,0,51218,18183474,29.9,0.021,0.02,-0.02,0.04,0,2,0,51218,18183474,29.3,-0.79,-0.792,-0.07,0.15,1,2,0,51218,18183474,29.3
115,18158947569836,18158956797037,step_pos,1.320076556999993,19.446953,0.07655697118025273,9.227201,1.4900729984219652,2.574338999693282,0.12826919555664062,51387,51219,0.021,0.019,-0.03,0.01,8,2,0,51387,18183495,29.9,0.02,0.019,0.04,-0.03,3,2,0,51387,18183495,29.3,-0.785,-0.785,-0.11,0.13,6,2,0,51387,18183495,29.9,-0.7939999999999999,-0.795,-0.1,0.19,9,2,0,51387,18183495,29.3,0.017,0.016,0.11,-0.12,14,2,0,51387,18183495,29.9,0.018000000000000002,0.016,0.02,0.14,9,2,0,51219,18183494,29.3,0.022,0.019,0.02,0.17,12,2,0,51219,18183494,29.3,-0.792,-0.796,0.04,0.26,14,2,0,51219,18183494,29.9,0.021,0.02,0.12,0.01,5,2,0,51219,18183494,29.3,-0.79,-0.792,-0.18,0.1,6,2,0,51219,18183494,29.3
116,18158967573482,18158976864782,step_pos,1.3400803949989495,20.067745,0.08039496970013715,9.2913,1.556347997393459,2.638245998241473,0.12946128845214844,51388,51220,0.021,0.019,-0.08,0.12,13,2,0,51388,18183515,29.9,0.02,0.019,-0.09,0.17,8,2,0,51388,18183515,29.3,-0.785,-0.785,0.05,0.03,11,2,0,51388,18183515,29.9,-0.7939999999999999,-0.795,-0.05,-0.23,14,2,0,51388,18183515,29.3,0.017,0.016,-0.01,0.05,4,2,0,51388,18183515,29.9,0.018000000000000002,0.016,0.03,0.06,14,2,0,51220,18183514,29.3,0.022,0.019,0.0,0.13,2,2,0,51220,18183514,29.3,-0.792,-0.796,-0.1,0.14,4,2,0,51220,18183514,29.9,0.021,0.02,0.01,-0.05,10,2,0,51220,18183514,29.3,-0.79,-0.792,0.1,0.07,11,2,0,51220,18183514,29.3
117,18158987573832,18158996369369,step_pos,1.360078056997736,19.504587,0.07805696805007756,8.795537,1.501817001553718,2.587074999610195,0.12755393981933594,51389,51221,0.021,0.019,-0.05,0.14,3,2,0,51389,18183535,29.9,0.02,0.02,-0.01,0.18,13,2,0,51389,18183535,29.3,-0.785,-0.785,0.04,0.04,1,2,0,51389,18183535,29.9,-0.7939999999999999,-0.795,-0.13,-0.06,4,2,0,51389,18183535,29.3,0.017,0.016,0.0,0.15,9,2,0,51389,18183535,29.9,0.018000000000000002,0.016,0.01,0.11,4,2,0,51221,18183534,29.3,0.022,0.019,0.03,0.16,7,2,0,51221,18183534,29.3,-0.792,-0.796,0.01,0.26,9,2,0,51221,18183534,29.9,0.021,0.02,-0.13,0.15,0,2,0,51221,18183534,29.3,-0.79,-0.793,-0.07,0.04,1,2,0,51221,18183534,29.3
118,18159007586023,18159016501469,step_pos,1.380090279999422,20.1321,0.09027996929944493,8.915446,1.5871329997025896,2.6793350007210393,0.12803077697753906,51390,51222,0.021,0.019,0.08,0.11,8,2,0,51390,18183555,29.9,0.02,0.02,-0.01,0.21,3,2,0,51390,18183555,29.3,-0.785,-0.785,0.05,0.06,6,2,0,51390,18183555,29.9,-0.7939999999999999,-0.795,0.09,0.06,9,2,0,51390,18183555,29.3,0.017,0.016,0.05,0.11,14,2,0,51390,18183555,29.9,0.018000000000000002,0.016,-0.08,0.23,8,2,0,51222,18183553,29.3,0.022,0.019,0.12,0.15,11,2,0,51222,18183553,29.3,-0.792,-0.796,-0.03,0.11,13,2,0,51222,18183553,29.9,0.021,0.02,0.2,0.12,4,2,0,51222,18183553,29.3,-0.79,-0.792,0.02,0.13,5,2,0,51222,18183553,29.3
119,18159027565637,18159037020431,step_pos,1.4000745979974454,20.518962,0.07459796688635834,9.454794,2.1254580024105962,3.205658998922445,0.1285076141357422,51391,51223,0.021,0.019,0.02,0.07,13,2,0,51391,18183575,29.9,0.02,0.02,-0.08,0.14,8,2,0,51391,18183575,29.3,-0.785,-0.785,-0.01,-0.1,11,2,0,51391,18183575,29.9,-0.7939999999999999,-0.796,-0.05,-0.1,14,2,0,51391,18183575,29.3,0.017,0.016,-0.06,0.05,4,2,0,51391,18183575,29.9,0.018000000000000002,0.016,0.0,0.23,13,2,0,51223,18183573,29.3,0.022,0.019,0.11,0.14,1,2,0,51223,18183573,29.3,-0.792,-0.796,0.03,0.24,3,2,0,51223,18183573,29.9,0.021,0.02,-0.01,0.15,9,2,0,51223,18183573,29.3,-0.79,-0.792,0.21,0.16,10,2,0,51223,18183573,29.3
120,18159047580676,18159056778948,step_pos,1.4200844519982638,19.758517,0.08445196726825088,9.198272,1.4630639998358674,2.5418250006623566,0.13017654418945312,51392,51224,0.021,0.019,-0.02,0.12,3,2,0,51392,18183595,29.9,0.02,0.019,-0.03,-0.24,13,2,0,51392,18183595,29.3,-0.785,-0.785,0.03,-0.26,1,2,0,51392,18183595,29.9,-0.7939999999999999,-0.795,0.01,0.16,4,2,0,51392,18183595,29.3,0.017,0.016,-0.05,0.07,9,2,0,51392,18183595,29.9,0.018000000000000002,0.016,-0.04,0.12,4,2,0,51224,18183594,29.3,0.022,0.019,0.08,0.16,7,2,0,51224,18183594,29.3,-0.792,-0.796,0.01,0.12,9,2,0,51224,18183594,29.9,0.021,0.02,-0.05,0.07,0,2,0,51224,18183594,29.3,-0.79,-0.793,0.06,0.11,1,2,0,51224,18183594,29.3
121,18159067571713,18159077044076,step_pos,1.440080513999419,20.265128,0.08051396798691712,9.472363,1.7167059995699674,2.7906989998882636,0.1285076141357422,51393,51225,0.021,0.019,-0.08,0.1,8,2,0,51393,18183615,29.9,0.02,0.019,-0.09,-0.01,2,2,0,51393,18183615,29.3,-0.785,-0.785,0.04,0.07,5,2,0,51393,18183615,29.9,-0.7939999999999999,-0.796,0.06,0.3,9,2,0,51393,18183615,29.3,0.017,0.016,0.03,-0.06,14,2,0,51393,18183615,29.9,0.018000000000000002,0.016,0.02,0.23,9,2,0,51225,18183614,29.3,0.022,0.019,-0.08,-0.15,12,2,0,51225,18183614,29.3,-0.792,-0.796,0.08,0.3,14,2,0,51225,18183614,29.9,0.021,0.02,0.14,-0.13,5,2,0,51225,18183614,29.3,-0.79,-0.792,0.13,0.02,6,2,0,51225,18183614,29.3
122,18159087572416,18159096996105,step_pos,1.4600788809984806,19.952029,0.07888096661190502,9.423689,2.0659670008171815,3.136408002319513,0.12922286987304688,51394,51226,0.021,0.019,-0.04,0.12,13,2,0,51394,18183635,29.9,0.02,0.019,0.05,0.0,7,2,0,51394,18183635,29.3,-0.785,-0.785,-0.03,-0.07,10,2,0,51394,18183635,29.9,-0.7939999999999999,-0.795,0.02,0.1,14,2,0,51394,18183635,29.3,0.017,0.016,0.0,0.08,4,2,0,51394,18183635,29.9,0.018000000000000002,0.016,-0.04,-0.01,14,2,0,51226,18183634,29.3,0.022,0.019,0.01,0.21,2,2,0,51226,18183634,29.3,-0.792,-0.796,-0.18,0.27,4,2,0,51226,18183634,29.9,0.021,0.02,0.05,0.0,10,2,0,51226,18183634,29.3,-0.79,-0.793,-0.08,0.12,11,2,0,51226,18183634,29.3
123,18159107567934,18159117163981,step_pos,1.4800775029980286,20.167876,0.07750296572339721,9.596047,2.257173997350037,3.290845997980796,0.12993812561035156,51395,51227,0.021,0.019,0.05,0.11,3,2,0,51395,18183655,29.9,0.02,0.019,0.0,-0.08,12,2,0,51395,18183655,29.3,-0.785,-0.785,-0.11,-0.01,0,2,0,51395,18183655,29.9,-0.7939999999999999,-0.795,0.04,0.04,4,2,0,51395,18183655,29.3,0.017,0.016,0.03,0.04,9,2,0,51395,18183655,29.9,0.018000000000000002,0.016,0.0,0.14,4,2,0,51227,18183654,29.3,0.022,0.019,0.11,0.06,7,2,0,51227,18183654,29.3,-0.792,-0.797,-0.08,0.18,9,2,0,51227,18183654,29.9,0.021,0.02,0.13,-0.01,0,2,0,51227,18183654,29.3,-0.79,-0.792,0.19,0.28,1,2,0,51227,18183654,29.3
124,18159127571644,18159136867648,center_1,2.016000507865101e-06,19.703667,0.002016000507865101,9.296004,1.4980740015744232,2.5835870001174044,0.1308917999267578,51396,51228,0.001,0.019,0.11,0.07,8,2,0,51396,18183675,29.9,0.0,0.019,0.04,0.12,2,2,0,51396,18183675,29.3,-0.805,-0.785,-0.11,0.01,5,2,0,51396,18183675,29.9,-0.814,-0.795,0.04,0.02,9,2,0,51396,18183675,29.3,-0.003,0.016,0.08,0.1,14,2,0,51396,18183675,29.9,-0.002,0.016,-0.03,0.17,9,2,0,51228,18183674,29.3,0.002,0.019,0.05,0.01,12,2,0,51228,18183674,29.3,-0.812,-0.796,0.08,0.32,14,2,0,51228,18183674,29.9,0.001,0.02,-0.13,0.1,5,2,0,51228,18183674,29.3,-0.81,-0.792,0.05,0.26,6,2,0,51228,18183674,29.3
125,18159147645405,18159156869087,center_1,0.020077536999451695,20.001439,0.07753699901513755,9.223682,1.5016899997135624,2.5785629986785352,0.1342296600341797,51397,51229,0.001,0.019,0.03,0.08,13,2,0,51397,18183695,29.9,0.0,0.02,-0.02,-0.04,7,2,0,51397,18183695,29.3,-0.805,-0.785,0.03,0.01,10,2,0,51397,18183695,29.9,-0.814,-0.795,0.0,-0.13,14,2,0,51397,18183695,29.3,-0.003,0.016,-0.17,0.08,4,2,0,51397,18183695,29.9,-0.002,0.016,-0.08,0.3,14,2,0,51229,18183694,29.3,0.002,0.019,-0.11,0.15,2,2,0,51229,18183694,29.3,-0.812,-0.796,-0.05,0.38,4,2,0,51229,18183694,29.9,0.001,0.02,0.05,-0.31,10,2,0,51229,18183694,29.3,-0.81,-0.792,-0.12,0.3,11,2,0,51229,18183694,29.3
126,18159167646908,18159176922079,center_1,0.04007843199724448,20.052992,0.07843199637136422,9.275171,1.554588001454249,2.6317809970350936,0.13494491577148438,51398,51230,0.001,0.012,-0.42,-0.36,3,2,0,51398,18183715,29.9,0.0,0.017,-0.49,-0.09,12,2,0,51398,18183715,29.3,-0.805,-0.795,-0.52,0.02,0,2,0,51398,18183715,29.9,-0.814,-0.802,-0.57,-0.11,4,2,0,51398,18183715,29.3,-0.003,0.012,-0.49,-0.46,9,2,0,51398,18183715,29.9,-0.002,0.008,-0.55,-0.04,4,2,0,51230,18183714,29.3,0.002,0.014,-0.43,-0.2,7,2,0,51230,18183714,29.3,-0.812,-0.8,-0.58,-0.13,9,2,0,51230,18183714,29.9,0.001,0.018,-0.5,-0.57,15,2,0,51230,18183714,29.3,-0.81,-0.801,-0.45,0.11,1,2,0,51230,18183714,29.3
127,18159187644890,18159197201896,center_1,0.060077309997723205,20.279817,0.07730999641353264,9.557006,2.146673999959603,3.182169999490725,0.13327598571777344,51399,51231,0.001,0.007,-0.23,-0.25,8,2,0,51399,18183735,29.9,0.0,0.004,-0.22,-0.05,2,2,0,51399,18183735,29.3,-0.805,-0.802,-0.31,0.1,5,2,0,51399,18183735,29.9,-0.814,-0.809,-0.29,0.0,9,2,0,51399,18183735,29.3,-0.003,0.004,-0.35,-0.09,14,2,0,51399,18183735,29.9,-0.002,0.002,-0.16,-0.02,9,2,0,51231,18183734,29.3,0.002,0.007,-0.46,0.03,12,2,0,51231,18183734,29.3,-0.812,-0.806,-0.38,-0.05,14,2,0,51231,18183734,29.9,0.001,0.007,-0.14,-0.25,5,2,0,51231,18183734,29.3,-0.81,-0.806,-0.1,-0.2,5,2,0,51231,18183734,29.3
128,18159207646008,18159216455274,center_1,0.08007759599786368,19.253378,0.07759599611745216,8.809266,1.5036410004540812,2.5819549991865642,0.13446807861328125,51400,51232,0.001,0.006,-0.05,-0.34,13,2,0,51400,18183755,29.9,0.0,0.002,-0.18,-0.08,7,2,0,51400,18183755,29.3,-0.805,-0.804,-0.13,-0.1,10,2,0,51400,18183755,29.9,-0.814,-0.812,-0.09,-0.05,14,2,0,51400,18183755,29.3,-0.003,0.0,-0.21,-0.04,4,2,0,51400,18183755,29.9,-0.002,0.0,-0.15,-0.17,14,2,0,51232,18183754,29.3,0.002,0.003,-0.07,-0.11,2,2,0,51232,18183754,29.3,-0.812,-0.812,-0.15,0.07,4,2,0,51232,18183754,29.9,0.001,0.004,-0.09,-0.07,10,2,0,51232,18183754,29.3,-0.81,-0.808,-0.16,0.05,10,2,0,51232,18183754,29.3
129,18159227643766,18159236781588,center_1,0.10007589799715788,20.326314,0.07589799497509375,9.137822,1.8729680014075711,2.9489449989341665,0.13446807861328125,51401,51233,0.001,0.005,0.13,-0.31,3,2,0,51401,18183775,29.9,0.0,0.001,-0.03,-0.09,12,2,0,51401,18183775,29.3,-0.805,-0.804,0.09,-0.33,0,2,0,51401,18183775,29.9,-0.814,-0.813,0.0,0.08,4,2,0,51401,18183775,29.3,-0.003,-0.001,-0.02,-0.22,9,2,0,51401,18183775,29.9,-0.002,-0.001,-0.03,-0.15,3,2,0,51233,18183773,29.3,0.002,0.003,0.18,0.19,6,2,0,51233,18183773,29.3,-0.812,-0.812,-0.01,0.13,8,2,0,51233,18183773,29.9,0.001,0.004,-0.02,-0.39,14,2,0,51233,18183773,29.3,-0.81,-0.808,-0.08,-0.16,14,2,0,51233,18183773,29.3
130,18159247658485,18159256933752,center_1,0.1200840249985049,20.152164,0.08402499588555656,9.275267,1.537435000500409,2.6167080031882506,0.1354217529296875,51402,51234,0.001,0.005,-0.04,-0.19,8,2,0,51402,18183795,29.9,0.0,0.001,-0.08,-0.08,2,2,0,51402,18183795,29.3,-0.805,-0.805,-0.01,-0.17,5,2,0,51402,18183795,29.9,-0.814,-0.813,0.09,-0.03,9,2,0,51402,18183795,29.3,-0.003,-0.001,0.01,0.0,14,2,0,51402,18183795,29.9,-0.002,-0.001,-0.11,-0.03,9,2,0,51234,18183794,29.3,0.002,0.003,0.09,-0.15,12,2,0,51234,18183794,29.3,-0.812,-0.812,0.01,-0.15,14,2,0,51234,18183794,29.9,0.001,0.003,0.05,-0.18,5,2,0,51234,18183794,29.3,-0.81,-0.808,0.04,-0.09,5,2,0,51234,18183794,29.3
131,18159267644851,18159276533447,center_1,0.14007675899847527,19.599695,0.07675899541936815,8.888596,1.592764998349594,2.6774139987537637,0.13828277587890625,51403,51235,0.001,0.005,-0.01,-0.19,13,2,0,51403,18183815,29.9,0.0,0.001,0.12,0.0,7,2,0,51403,18183815,29.3,-0.805,-0.804,-0.01,-0.18,10,2,0,51403,18183815,29.9,-0.814,-0.813,-0.03,0.02,14,2,0,51403,18183815,29.3,-0.003,-0.001,-0.24,-0.11,4,2,0,51403,18183815,29.9,-0.002,-0.001,0.16,0.03,14,2,0,51235,18183814,29.3,0.002,0.003,0.19,-0.23,2,2,0,51235,18183814,29.3,-0.812,-0.812,-0.02,-0.11,4,2,0,51235,18183814,29.9,0.001,0.003,-0.11,-0.27,10,2,0,51235,18183814,29.3,-0.81,-0.808,-0.03,-0.08,10,2,0,51235,18183814,29.3
132,18159287643793,18159296445826,center_1,0.16007576499760034,19.912379,0.07576499410788529,8.802033,1.501049002399668,2.577506998932222,0.13709068298339844,51404,51236,0.001,0.005,0.0,-0.11,3,2,0,51404,18183835,29.9,0.0,0.001,-0.05,0.01,12,2,0,51404,18183835,29.3,-0.805,-0.804,-0.02,-0.26,15,2,0,51404,18183835,29.9,-0.814,-0.813,0.0,-0.33,4,2,0,51404,18183835,29.3,-0.003,-0.002,0.01,-0.2,9,2,0,51404,18183835,29.9,-0.002,-0.001,0.11,-0.19,3,2,0,51236,18183833,29.3,0.002,0.003,-0.04,-0.22,6,2,0,51236,18183833,29.3,-0.812,-0.812,-0.11,0.02,8,2,0,51236,18183833,29.9,0.001,0.003,-0.13,-0.17,14,2,0,51236,18183833,29.3,-0.81,-0.808,0.06,-0.13,14,2,0,51236,18183833,29.3
133,18159307643535,18159316454337,center_1,0.18007541099723312,20.008511,0.07541099330410361,8.810802,1.5228420015773736,2.597186998173129,0.13971328735351562,51405,51237,0.001,0.005,-0.06,-0.4,8,2,0,51405,18183855,29.9,0.0,0.001,0.02,-0.06,2,2,0,51405,18183855,29.3,-0.805,-0.805,0.02,-0.17,5,2,0,51405,18183855,29.9,-0.814,-0.813,0.0,-0.09,9,2,0,51405,18183855,29.3,-0.003,-0.002,-0.15,0.05,14,2,0,51405,18183855,29.9,-0.002,-0.001,0.07,-0.18,8,2,0,51237,18183853,29.3,0.002,0.003,-0.13,-0.21,11,2,0,51237,18183853,29.3,-0.812,-0.812,-0.07,0.06,13,2,0,51237,18183853,29.9,0.001,0.003,-0.14,-0.12,4,2,0,51237,18183853,29.3,-0.81,-0.809,-0.04,0.02,4,2,0,51237,18183853,29.3
134,18159327642414,18159336410974,center_1,0.20007492999866372,19.956637,0.07492999429814517,8.76856,1.4801840006839484,2.5555860011081677,0.13899803161621094,51406,51238,0.001,0.005,0.03,-0.29,13,2,0,51406,18183875,29.9,0.0,0.001,-0.06,-0.23,7,2,0,51406,18183875,29.3,-0.805,-0.805,-0.01,0.19,10,2,0,51406,18183875,29.9,-0.814,-0.813,0.03,-0.03,14,2,0,51406,18183875,29.3,-0.003,-0.002,0.08,-0.11,4,2,0,51406,18183875,29.9,-0.002,-0.001,0.09,-0.18,13,2,0,51238,18183873,29.3,0.002,0.003,-0.03,-0.2,1,2,0,51238,18183873,29.3,-0.812,-0.812,-0.05,0.1,3,2,0,51238,18183873,29.9,0.001,0.003,-0.06,-0.16,9,2,0,51238,18183873,29.3,-0.81,-0.809,0.03,-0.12,9,2,0,51238,18183873,29.3
135,18159347645228,18159356873710,center_1,0.2200769119990582,20.462736,0.0769119942560792,9.228482,1.4756080017832574,2.5539220005157404,0.1380443572998047,51407,51239,0.001,0.005,-0.01,-0.35,3,2,0,51407,18183895,29.9,0.0,0.001,0.01,0.04,12,2,0,51407,18183895,29.3,-0.805,-0.804,0.15,0.17,15,2,0,51407,18183895,29.9,-0.814,-0.813,-0.08,-0.24,4,2,0,51407,18183895,29.3,-0.003,-0.002,0.02,-0.05,9,2,0,51407,18183895,29.9,-0.002,-0.001,-0.01,0.01,3,2,0,51239,18183893,29.3,0.002,0.003,0.02,-0.1,6,2,0,51239,18183893,29.3,-0.812,-0.812,0.08,-0.27,8,2,0,51239,18183893,29.9,0.001,0.003,0.08,-0.14,14,2,0,51239,18183893,29.3,-0.81,-0.809,0.01,0.1,14,2,0,51239,18183893,29.3
136,18159367643754,18159377297724,center_1,0.24007406199962134,20.424014,0.07406199438264593,9.65397,1.906760997371748,2.9539049974118825,0.13828277587890625,51408,51240,0.001,0.005,0.05,-0.32,8,2,0,51408,18183915,29.9,0.0,0.001,-0.01,0.03,2,2,0,51408,18183915,29.3,-0.805,-0.805,0.04,0.05,5,2,0,51408,18183915,29.9,-0.814,-0.813,0.0,-0.33,9,2,0,51408,18183915,29.3,-0.003,-0.002,-0.11,-0.01,14,2,0,51408,18183915,29.9,-0.002,-0.001,0.07,-0.15,9,2,0,51240,18183914,29.3,0.002,0.003,-0.02,0.06,12,2,0,51240,18183914,29.3,-0.812,-0.812,0.0,-0.26,14,2,0,51240,18183914,29.9,0.001,0.003,0.07,-0.07,5,2,0,51240,18183914,29.3,-0.81,-0.809,0.04,-0.06,5,2,0,51240,18183914,29.3
137,18159387644040,18159396463642,center_1,0.260076491998916,19.165918,0.07649199324077927,8.819602,1.4862969983369112,2.579265998065239,0.1385211944580078,51409,51241,0.001,0.005,0.05,-0.14,13,2,0,51409,18183935,29.9,0.0,0.001,-0.08,-0.2,7,2,0,51409,18183935,29.3,-0.805,-0.804,0.12,-0.2,10,2,0,51409,18183935,29.9,-0.814,-0.813,-0.04,-0.13,14,2,0,51409,18183935,29.3,-0.003,-0.002,-0.02,-0.15,4,2,0,51409,18183935,29.9,-0.002,-0.001,0.04,-0.15,14,2,0,51241,18183934,29.3,0.002,0.003,0.04,-0.09,2,2,0,51241,18183934,29.3,-0.812,-0.812,0.1,0.26,4,2,0,51241,18183934,29.9,0.001,0.003,-0.13,-0.17,10,2,0,51241,18183934,29.3,-0.81,-0.809,0.03,-0.15,10,2,0,51241,18183934,29.3
138,18159407643687,18159416599518,center_1,0.28007665099721635,20.135876,0.07665099110454321,8.955831,1.5456910005013924,2.619748000142863,0.1392364501953125,51410,51242,0.001,0.005,-0.03,-0.49,3,2,0,51410,18183955,29.9,0.0,0.001,-0.05,-0.14,12,2,0,51410,18183955,29.3,-0.805,-0.804,0.02,-0.15,15,2,0,51410,18183955,29.9,-0.814,-0.813,0.0,-0.15,4,2,0,51410,18183955,29.3,-0.003,-0.002,-0.08,0.27,9,2,0,51410,18183955,29.9,-0.002,-0.001,-0.17,-0.1,2,2,0,51242,18183953,29.3,0.002,0.003,-0.13,0.04,6,2,0,51242,18183953,29.3,-0.812,-0.812,0.0,-0.1,8,2,0,51242,18183953,29.9,0.001,0.003,-0.02,-0.06,14,2,0,51242,18183953,29.3,-0.81,-0.809,-0.02,-0.31,14,2,0,51242,18183953,29.3
139,18159427647237,18159436559867,center_1,0.30007901699718786,19.960349,0.07901699063950218,8.91263,1.5045700019982178,2.5836189997789916,0.1399517059326172,51411,51243,0.001,0.005,0.06,-0.25,8,2,0,51411,18183975,29.9,0.0,0.001,-0.11,-0.09,2,2,0,51411,18183975,29.3,-0.805,-0.805,0.06,-0.14,5,2,0,51411,18183975,29.9,-0.814,-0.813,-0.08,-0.19,9,2,0,51411,18183975,29.3,-0.003,-0.002,0.14,-0.14,14,2,0,51411,18183975,29.9,-0.002,-0.001,0.05,-0.19,7,2,0,51243,18183973,29.3,0.002,0.003,0.06,-0.14,11,2,0,51243,18183973,29.3,-0.812,-0.812,0.0,0.04,13,2,0,51243,18183973,29.9,0.001,0.003,0.04,-0.07,4,2,0,51243,18183973,29.3,-0.81,-0.809,-0.01,-0.04,4,2,0,51243,18183973,29.3
140,18159447659236,18159456541720,center_1,0.32008423099978245,19.981853,0.08423099279752932,8.882484,1.488281002821168,2.558018000854645,0.14019012451171875,51412,51244,0.001,0.004,-0.05,-0.3,13,2,0,51412,18183995,29.9,0.0,0.001,-0.02,-0.06,7,2,0,51412,18183995,29.3,-0.805,-0.805,0.03,0.15,10,2,0,51412,18183995,29.9,-0.814,-0.813,-0.01,-0.09,14,2,0,51412,18183995,29.3,-0.003,-0.002,-0.01,-0.17,4,2,0,51412,18183995,29.9,-0.002,-0.001,-0.05,-0.21,12,2,0,51244,18183993,29.3,0.002,0.003,-0.11,-0.15,1,2,0,51244,18183993,29.3,-0.812,-0.812,0.06,0.04,3,2,0,51244,18183993,29.9,0.001,0.003,-0.13,-0.23,9,2,0,51244,18183993,29.3,-0.81,-0.809,0.07,0.03,9,2,0,51244,18183993,29.3
141,18159467644481,18159476488308,center_1,0.34007664499949897,19.946588,0.07664499207749031,8.843827,1.5558039995084982,2.6519099992583506,0.14066696166992188,51413,51245,0.001,0.004,-0.1,-0.12,3,2,0,51413,18184015,29.9,0.0,0.001,0.0,-0.25,12,2,0,51413,18184015,29.3,-0.805,-0.804,0.04,-0.05,15,2,0,51413,18184015,29.9,-0.814,-0.813,0.07,-0.07,4,2,0,51413,18184015,29.3,-0.003,-0.002,0.08,-0.03,9,2,0,51413,18184015,29.9,-0.002,-0.001,0.0,-0.28,2,2,0,51245,18184013,29.3,0.002,0.003,-0.02,-0.03,6,2,0,51245,18184013,29.3,-0.812,-0.812,0.12,0.03,8,2,0,51245,18184013,29.9,0.001,0.003,0.1,-0.32,14,2,0,51245,18184013,29.3,-0.81,-0.809,0.1,-0.14,14,2,0,51245,18184013,29.3
142,18159487642144,18159496388559,center_1,0.360074819996953,19.900251,0.07481998909497634,8.746415,1.4934340033505578,2.570147000369616,0.14352798461914062,51414,51246,0.001,0.005,0.12,-0.05,8,2,0,51414,18184035,29.9,0.0,0.001,0.08,-0.35,2,2,0,51414,18184035,29.3,-0.805,-0.804,0.08,-0.04,5,2,0,51414,18184035,29.9,-0.814,-0.813,-0.17,-0.16,9,2,0,51414,18184035,29.3,-0.003,-0.002,0.08,-0.18,14,2,0,51414,18184035,29.9,-0.002,-0.001,0.04,-0.12,7,2,0,51246,18184033,29.3,0.002,0.003,-0.01,0.06,11,2,0,51246,18184033,29.3,-0.812,-0.812,-0.14,0.26,13,2,0,51246,18184033,29.9,0.001,0.003,0.04,-0.23,4,2,0,51246,18184033,29.3,-0.81,-0.809,0.14,0.08,4,2,0,51246,18184033,29.3
