sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
1006,17929685430251,17929693880708,sine_0.25hz,14.620521597000334,20.099018,0.09141189366346225,8.450457,1.4413329990929924,2.0183149972581305,0.07033348083496094,39928,39760,-0.007275408242616491,-0.004,0.12,-0.41,6,2,0,39928,17954234,29.3,-0.007275408242616491,-0.005,-0.1,-0.11,10,2,0,39928,17954234,28.6,-0.8132754082426166,-0.811,-0.15,-0.35,5,2,0,39928,17954234,29.3,-0.8212754082426165,-0.819,0.0,-0.04,10,2,0,39928,17954234,28.6,-0.009275408242616492,-0.006,0.18,-0.27,1,2,0,39928,17954234,29.3,-0.01127540824261649,-0.006,0.03,-0.39,8,2,0,39760,17954232,29.3,-0.006275408242616491,-0.002,0.24,-0.15,2,2,0,39760,17954232,29.3,-0.8192754082426166,-0.821,0.05,0.18,9,2,0,39760,17954232,29.3,-0.006275408242616491,-0.005,0.09,0.11,3,2,0,39760,17954232,28.6,-0.8172754082426166,-0.813,-0.09,-0.28,9,2,0,39760,17954232,29.3
1007,17929705432049,17929713728165,sine_0.25hz,14.640522628000326,19.847457,0.09244289321941324,8.296116,1.476311001169961,2.080749000015203,0.07176399230957031,39929,39761,-0.00744767523734357,-0.004,-0.11,0.03,11,2,0,39929,17954254,29.3,-0.00744767523734357,-0.005,0.05,-0.01,14,2,0,39929,17954254,28.6,-0.8134476752373436,-0.811,-0.08,-0.17,10,2,0,39929,17954254,29.3,-0.8214476752373435,-0.819,-0.02,-0.13,15,2,0,39929,17954254,28.6,-0.009447675237343571,-0.006,0.06,-0.13,6,2,0,39929,17954254,29.3,-0.01144767523734357,-0.006,0.02,-0.35,13,2,0,39761,17954252,29.3,-0.00644767523734357,-0.002,0.09,-0.14,7,2,0,39761,17954252,29.3,-0.8194476752373436,-0.82,0.07,0.06,14,2,0,39761,17954252,29.3,-0.00644767523734357,-0.005,-0.14,-0.04,8,2,0,39761,17954252,28.6,-0.8174476752373436,-0.814,-0.1,-0.26,14,2,0,39761,17954252,29.3
1008,17929725431384,17929734205822,sine_0.25hz,14.660522891001165,20.477657,0.09270589362131432,8.774438,2.0085549986106344,2.502012997865677,0.07414817810058594,39930,39762,-0.007611598404645244,-0.004,0.09,-0.16,1,2,0,39930,17954274,29.3,-0.007611598404645244,-0.006,0.03,-0.1,4,2,0,39930,17954274,28.6,-0.8136115984046453,-0.811,0.01,-0.21,15,2,0,39930,17954274,29.3,-0.8216115984046451,-0.819,0.01,-0.34,5,2,0,39930,17954274,28.6,-0.009611598404645243,-0.006,-0.1,-0.49,11,2,0,39930,17954274,29.3,-0.011611598404645245,-0.006,-0.18,-0.53,3,2,0,39762,17954272,29.3,-0.006611598404645244,-0.002,-0.03,-0.21,12,2,0,39762,17954272,29.3,-0.8196115984046453,-0.821,0.03,0.04,4,2,0,39762,17954272,29.3,-0.006611598404645244,-0.005,0.07,0.06,13,2,0,39762,17954272,28.6,-0.8176115984046453,-0.814,-0.12,-0.12,4,2,0,39762,17954272,29.3
1009,17929745434655,17929764226649,sine_0.25hz,14.680521713999042,30.020827,0.09152889106189832,18.791994,1.4897509972797707,2.14433500150335,0.07390975952148438,39931,39763,-0.0077670118597514696,-0.005,0.07,-0.09,6,2,0,39931,17954294,29.3,-0.0077670118597514696,-0.006,0.02,-0.43,9,2,0,39931,17954294,28.6,-0.8137670118597515,-0.812,-0.14,-0.22,5,2,0,39931,17954294,29.3,-0.8217670118597514,-0.82,-0.06,-0.14,10,2,0,39931,17954294,28.6,-0.00976701185975147,-0.006,-0.06,-0.15,1,2,0,39931,17954294,29.3,-0.011767011859751469,-0.006,0.13,-0.12,9,2,0,39763,17954293,29.3,-0.0067670118597514695,-0.003,0.05,-0.17,3,2,0,39763,17954293,29.3,-0.8197670118597515,-0.821,0.13,0.03,10,2,0,39763,17954293,29.3,-0.0067670118597514695,-0.005,0.01,-0.03,4,2,0,39763,17954293,28.6,-0.8177670118597515,-0.814,-0.05,-0.19,10,2,0,39763,17954293,29.3
1010,17929765416805,17929774468053,sine_0.25hz,14.700512023999181,10.241404,0.08183889076462947,9.051248,2.0724930000142194,2.567200001067249,0.0743865966796875,39932,39764,-0.007913713739025427,-0.005,0.0,-0.21,11,2,0,39932,17954314,29.3,-0.007913713739025427,-0.006,0.05,0.03,14,2,0,39932,17954314,28.6,-0.8139137137390254,-0.812,-0.09,-0.12,10,2,0,39932,17954314,29.3,-0.8219137137390253,-0.82,0.05,0.07,15,2,0,39932,17954314,28.6,-0.009913713739025425,-0.006,0.14,-0.24,6,2,0,39932,17954314,29.3,-0.011913713739025427,-0.006,-0.05,-0.25,14,2,0,39764,17954313,29.3,-0.006913713739025426,-0.002,-0.04,-0.34,8,2,0,39764,17954313,29.3,-0.8199137137390254,-0.821,0.07,-0.07,15,2,0,39764,17954313,29.3,-0.006913713739025426,-0.005,0.08,-0.18,9,2,0,39764,17954313,28.6,-0.8179137137390254,-0.814,0.02,-0.24,15,2,0,39764,17954313,29.3
1011,17929785414220,17929794810281,sine_0.25hz,14.720506687001034,20.342228,0.07650189218111336,9.396061,2.0014500005345326,2.500253001926467,0.06842613220214844,39933,39765,-0.008051656444681317,-0.005,0.07,-0.14,1,2,0,39933,17954334,29.3,-0.008051656444681317,-0.006,-0.03,-0.12,4,2,0,39933,17954334,28.6,-0.8140516564446814,-0.812,-0.11,-0.14,15,2,0,39933,17954334,29.3,-0.8220516564446813,-0.82,0.06,0.04,5,2,0,39933,17954334,28.6,-0.010051656444681315,-0.006,0.09,-0.35,11,2,0,39933,17954334,29.3,-0.012051656444681317,-0.007,0.09,-0.39,3,2,0,39765,17954333,29.3,-0.007051656444681316,-0.003,0.0,-0.16,13,2,0,39765,17954333,29.3,-0.8200516564446814,-0.821,0.01,0.12,5,2,0,39765,17954333,29.3,-0.007051656444681316,-0.006,-0.11,-0.18,14,2,0,39765,17954333,28.6,-0.8180516564446814,-0.815,0.0,-0.28,5,2,0,39765,17954333,29.3
1012,17929805411219,17929814161879,sine_0.25hz,14.74050880499999,19.351598,0.0786198907007929,8.75066,2.1087189998070244,2.5704310028231703,0.06651878356933594,39934,39766,-0.008180717446559328,-0.006,-0.02,-0.14,6,2,0,39934,17954354,29.3,-0.008180717446559328,-0.006,-0.1,0.02,9,2,0,39934,17954354,28.6,-0.8141807174465594,-0.812,0.02,0.08,5,2,0,39934,17954354,29.3,-0.8221807174465593,-0.82,-0.11,-0.23,10,2,0,39934,17954354,28.6,-0.010180717446559327,-0.007,-0.01,-0.15,1,2,0,39934,17954354,29.3,-0.012180717446559328,-0.007,0.06,-0.46,8,2,0,39766,17954353,29.3,-0.007180717446559327,-0.003,-0.06,-0.4,3,2,0,39766,17954353,29.3,-0.8201807174465594,-0.821,-0.07,0.12,10,2,0,39766,17954353,29.3,-0.007180717446559327,-0.006,-0.05,-0.39,4,2,0,39766,17954353,28.6,-0.8181807174465594,-0.814,0.08,-0.14,10,2,0,39766,17954353,29.3
1013,17929825409273,17929833508230,sine_0.25hz,14.760506411999813,19.346351,0.07622689008712769,8.098957,1.3939400014351122,1.9917540012102108,0.06628036499023438,39935,39767,-0.008300690237669026,-0.005,0.11,-0.08,11,2,0,39935,17954374,29.3,-0.008300690237669026,-0.007,0.13,0.02,14,2,0,39935,17954374,28.6,-0.814300690237669,-0.812,-0.01,-0.19,10,2,0,39935,17954374,29.3,-0.8223006902376689,-0.82,0.01,0.03,15,2,0,39935,17954374,28.6,-0.010300690237669028,-0.007,-0.04,-0.25,6,2,0,39935,17954374,29.3,-0.012300690237669026,-0.007,-0.2,-0.34,13,2,0,39767,17954373,29.3,-0.007300690237669027,-0.004,0.01,-0.39,8,2,0,39767,17954373,29.3,-0.820300690237669,-0.821,0.0,-0.09,15,2,0,39767,17954373,29.3,-0.007300690237669027,-0.006,0.06,0.09,9,2,0,39767,17954373,28.6,-0.818300690237669,-0.815,0.01,-0.25,15,2,0,39767,17954373,29.3
1014,17929845407840,17929854537619,sine_0.25hz,14.780506003000482,21.029389,0.0758178903197404,9.129779,2.088590001221746,2.5433900009375066,0.06556510925292969,39936,39768,-0.008411497099913491,-0.006,0.07,-0.15,1,2,0,39936,17954394,29.3,-0.008411497099913491,-0.007,-0.13,0.12,4,2,0,39936,17954394,28.6,-0.8144114970999136,-0.812,0.04,-0.22,15,2,0,39936,17954394,29.3,-0.8224114970999135,-0.82,0.02,-0.18,5,2,0,39936,17954394,28.6,-0.01041149709991349,-0.007,0.09,-0.03,11,2,0,39936,17954394,29.3,-0.012411497099913491,-0.007,0.04,-0.38,2,2,0,39768,17954392,29.3,-0.00741149709991349,-0.003,-0.12,-0.2,12,2,0,39768,17954392,29.3,-0.8204114970999136,-0.821,0.15,-0.09,4,2,0,39768,17954392,29.3,-0.00741149709991349,-0.006,-0.12,-0.03,13,2,0,39768,17954392,28.6,-0.8184114970999136,-0.815,-0.05,-0.1,4,2,0,39768,17954392,29.3
1015,17929865407655,17929873961572,sine_0.25hz,14.80050575399946,19.423953,0.07556888886028901,8.553917,1.978058000531746,2.4343939985556062,0.06532669067382812,39937,39769,-0.008513017105365436,-0.006,-0.26,-0.18,6,2,0,39937,17954414,29.3,-0.008513017105365436,-0.007,0.07,-0.04,9,2,0,39937,17954414,28.6,-0.8145130171053655,-0.812,-0.01,-0.26,5,2,0,39937,17954414,29.3,-0.8225130171053654,-0.82,-0.14,-0.12,9,2,0,39937,17954414,28.6,-0.010513017105365438,-0.007,-0.02,-0.36,1,2,0,39937,17954414,29.3,-0.012513017105365436,-0.008,0.05,-0.23,8,2,0,39769,17954413,29.3,-0.007513017105365437,-0.004,-0.01,0.06,3,2,0,39769,17954413,29.3,-0.8205130171053655,-0.821,-0.16,-0.19,10,2,0,39769,17954413,29.3,-0.007513017105365437,-0.006,0.12,-0.07,4,2,0,39769,17954413,28.6,-0.8185130171053655,-0.815,-0.09,-0.4,10,2,0,39769,17954413,29.3
1016,17929885408398,17929894255766,sine_0.25hz,14.820506976000615,20.294194,0.07679088957956992,8.847368,1.822180001909146,2.2841169993625954,0.06413459777832031,39938,39770,-0.0086051555740481,-0.006,0.05,-0.19,11,2,0,39938,17954434,29.3,-0.0086051555740481,-0.007,0.07,-0.11,14,2,0,39938,17954434,28.6,-0.8146051555740481,-0.812,0.05,-0.21,10,2,0,39938,17954434,29.3,-0.822605155574048,-0.82,0.05,-0.25,14,2,0,39938,17954434,28.6,-0.010605155574048102,-0.007,-0.03,-0.09,6,2,0,39938,17954434,29.3,-0.0126051555740481,-0.008,0.01,-0.33,13,2,0,39770,17954433,29.3,-0.007605155574048101,-0.004,0.06,-0.07,8,2,0,39770,17954433,29.3,-0.8206051555740481,-0.821,-0.12,0.01,15,2,0,39770,17954433,29.3,-0.007605155574048101,-0.006,0.03,-0.2,9,2,0,39770,17954433,28.6,-0.8186051555740481,-0.815,0.03,-0.27,15,2,0,39770,17954433,29.3
1017,17929905431861,17929914320799,sine_0.25hz,14.840519271998346,20.065033,0.08908688687370159,8.888938,1.797859000362223,2.2789319991716184,0.0667572021484375,39939,39771,-0.008687856879144844,-0.007,-0.03,-0.12,1,2,0,39939,17954454,29.3,-0.008687856879144844,-0.007,0.0,-0.02,4,2,0,39939,17954454,28.6,-0.8146878568791449,-0.813,-0.18,0.08,0,2,0,39939,17954454,29.3,-0.8226878568791448,-0.82,-0.09,0.15,4,2,0,39939,17954454,28.6,-0.010687856879144843,-0.007,0.04,-0.13,11,2,0,39939,17954454,29.3,-0.012687856879144845,-0.009,-0.06,-0.29,3,2,0,39771,17954453,29.3,-0.007687856879144844,-0.004,-0.02,-0.44,13,2,0,39771,17954453,29.3,-0.8206878568791449,-0.821,-0.07,-0.08,5,2,0,39771,17954453,29.3,-0.007687856879144844,-0.006,0.12,-0.05,14,2,0,39771,17954453,28.6,-0.8186878568791449,-0.815,0.06,-0.31,5,2,0,39771,17954453,29.3
1018,17929925408827,17929933512392,sine_0.25hz,14.860506061999331,19.191593,0.075876887422055,8.103565,1.3956669972685631,1.9872739976563025,0.06604194641113281,39940,39772,-0.00876089860077783,-0.007,-0.16,-0.09,6,2,0,39940,17954474,29.3,-0.00876089860077783,-0.007,-0.13,-0.02,9,2,0,39940,17954474,28.6,-0.8147608986007778,-0.813,-0.01,-0.22,5,2,0,39940,17954474,29.3,-0.8227608986007777,-0.82,-0.09,-0.15,9,2,0,39940,17954474,28.6,-0.010760898600777828,-0.007,-0.07,-0.32,1,2,0,39940,17954474,29.3,-0.01276089860077783,-0.009,0.02,-0.24,8,2,0,39772,17954473,29.3,-0.007760898600777829,-0.004,-0.04,-0.15,3,2,0,39772,17954473,29.3,-0.8207608986007778,-0.821,0.17,-0.01,10,2,0,39772,17954473,29.3,-0.007760898600777829,-0.006,0.09,-0.28,4,2,0,39772,17954473,28.6,-0.8187608986007778,-0.816,-0.06,-0.07,10,2,0,39772,17954473,29.3
1019,17929945409634,17929954047331,sine_0.25hz,14.880507412999577,20.534939,0.07722788723185658,8.637697,1.4659100015705917,2.0936450018780306,0.06580352783203125,39941,39773,-0.008824362895677021,-0.007,-0.09,-0.03,11,2,0,39941,17954494,29.3,-0.008824362895677021,-0.007,-0.09,-0.14,14,2,0,39941,17954494,28.6,-0.8148243628956771,-0.813,-0.01,-0.27,10,2,0,39941,17954494,29.3,-0.822824362895677,-0.82,-0.02,-0.34,14,2,0,39941,17954494,28.6,-0.01082436289567702,-0.007,0.05,-0.06,5,2,0,39941,17954494,29.3,-0.012824362895677021,-0.009,0.07,-0.14,12,2,0,39773,17954492,29.3,-0.00782436289567702,-0.004,-0.02,-0.37,7,2,0,39773,17954492,29.3,-0.8208243628956771,-0.821,-0.02,0.06,14,2,0,39773,17954492,29.3,-0.00782436289567702,-0.006,-0.03,-0.34,8,2,0,39773,17954492,28.6,-0.8188243628956771,-0.817,-0.07,-0.14,14,2,0,39773,17954492,29.3
1020,17929965410953,17929973937701,sine_0.25hz,14.900506074998702,19.89037,0.07588988592033274,8.526748,1.4155079988995567,1.9910180017177481,0.06508827209472656,39942,39774,-0.008878123846375329,-0.008,0.04,0.02,1,2,0,39942,17954514,29.3,-0.008878123846375329,-0.008,0.0,-0.11,4,2,0,39942,17954514,28.6,-0.8148781238463754,-0.813,-0.06,-0.07,0,2,0,39942,17954514,29.3,-0.8228781238463753,-0.82,0.12,-0.25,4,2,0,39942,17954514,28.6,-0.010878123846375331,-0.008,0.19,-0.26,10,2,0,39942,17954514,29.3,-0.01287812384637533,-0.009,0.0,-0.21,3,2,0,39774,17954513,29.3,-0.00787812384637533,-0.004,-0.01,-0.5,13,2,0,39774,17954513,29.3,-0.8208781238463754,-0.821,0.17,0.13,5,2,0,39774,17954513,29.3,-0.00787812384637533,-0.006,-0.01,0.2,14,2,0,39774,17954513,28.6,-0.8188781238463754,-0.817,-0.12,-0.2,5,2,0,39774,17954513,29.3
1021,17929985408591,17929993641601,sine_0.25hz,14.920505250000133,19.7039,0.07506488691433333,8.23301,1.5291439995053224,1.9786980010394473,0.06508827209472656,39943,39775,-0.008922138589259877,-0.008,0.04,0.01,6,2,0,39943,17954534,29.3,-0.008922138589259877,-0.008,0.05,-0.14,9,2,0,39943,17954534,28.6,-0.8149221385892599,-0.813,-0.05,-0.22,5,2,0,39943,17954534,29.3,-0.8229221385892598,-0.821,-0.09,-0.05,9,2,0,39943,17954534,28.6,-0.010922138589259878,-0.007,0.1,-0.25,0,2,0,39943,17954534,29.3,-0.012922138589259877,-0.009,0.11,-0.18,8,2,0,39775,17954533,29.3,-0.007922138589259877,-0.004,-0.03,-0.32,3,2,0,39775,17954533,29.3,-0.8209221385892599,-0.822,-0.07,-0.07,10,2,0,39775,17954533,29.3,-0.007922138589259877,-0.007,-0.13,-0.11,4,2,0,39775,17954533,28.6,-0.8189221385892599,-0.818,-0.05,-0.18,9,2,0,39775,17954533,29.3
1022,17930005439735,17930014531017,sine_0.25hz,14.94052064999778,20.889416,0.0904648841242306,9.091282,2.080589001707267,2.606433001346886,0.07939338684082031,39944,39776,-0.00895638596733805,-0.009,-0.09,-0.01,11,2,0,39944,17954554,29.3,-0.00895638596733805,-0.008,-0.03,-0.14,14,2,0,39944,17954554,28.6,-0.8149563859673381,-0.813,-0.07,-0.32,10,2,0,39944,17954554,29.3,-0.822956385967338,-0.821,-0.04,0.13,14,2,0,39944,17954554,28.6,-0.010956385967338052,-0.007,-0.04,-0.19,5,2,0,39944,17954554,29.3,-0.01295638596733805,-0.01,-0.13,-0.26,12,2,0,39776,17954552,29.3,-0.007956385967338052,-0.004,-0.04,-0.2,7,2,0,39776,17954552,29.3,-0.8209563859673381,-0.822,-0.08,-0.02,14,2,0,39776,17954552,29.3,-0.007956385967338052,-0.007,0.02,-0.1,8,2,0,39776,17954552,28.6,-0.8189563859673381,-0.818,0.08,0.04,13,2,0,39776,17954552,29.3
1023,17930025429278,17930034274502,sine_0.25hz,14.96051534399885,19.743485,0.08515888475812972,8.845224,2.0374839987198357,2.514620999136241,0.07271766662597656,39945,39777,-0.008980772303782435,-0.009,-0.04,-0.01,1,2,0,39945,17954574,29.3,-0.008980772303782435,-0.007,0.08,-0.06,4,2,0,39945,17954574,28.6,-0.8149807723037825,-0.813,-0.04,-0.06,15,2,0,39945,17954574,29.3,-0.8229807723037824,-0.82,0.03,-0.27,4,2,0,39945,17954574,28.6,-0.010980772303782436,-0.008,0.02,-0.23,10,2,0,39945,17954574,29.3,-0.012980772303782435,-0.01,-0.05,-0.31,3,2,0,39777,17954573,29.3,-0.007980772303782436,-0.005,-0.2,-0.26,13,2,0,39777,17954573,29.3,-0.8209807723037825,-0.822,0.02,-0.07,5,2,0,39777,17954573,29.3,-0.007980772303782436,-0.007,0.08,0.12,14,2,0,39777,17954573,28.6,-0.8189807723037825,-0.818,0.13,0.07,4,2,0,39777,17954573,29.3
1024,17930045409636,17930053641974,sine_0.25hz,14.980506102998334,19.367472,0.07591788380523212,8.232338,1.5671619985369034,2.1619370018015616,0.06628036499023438,39946,39778,-0.008995312155925327,-0.009,-0.04,0.14,6,2,0,39946,17954594,29.3,-0.008995312155925327,-0.008,-0.11,0.02,9,2,0,39946,17954594,28.6,-0.8149953121559254,-0.813,-0.07,-0.05,5,2,0,39946,17954594,29.3,-0.8229953121559253,-0.821,0.09,-0.23,9,2,0,39946,17954594,28.6,-0.010995312155925328,-0.008,-0.03,-0.11,0,2,0,39946,17954594,29.3,-0.012995312155925327,-0.01,0.02,-0.45,8,2,0,39778,17954593,29.3,-0.007995312155925327,-0.005,-0.08,-0.12,3,2,0,39778,17954593,29.3,-0.8209953121559254,-0.821,0.17,0.07,10,2,0,39778,17954593,29.3,-0.007995312155925327,-0.007,-0.1,0.09,4,2,0,39778,17954593,28.6,-0.8189953121559254,-0.818,-0.09,-0.03,9,2,0,39778,17954593,29.3
1025,17930065425579,17930073695134,sine_0.25hz,15.00051273400095,20.05316,0.0825488859845791,8.269555,1.4325650008686353,2.013483001064742,0.06747245788574219,39947,39779,-0.008999996756648854,-0.009,-0.02,0.06,11,2,0,39947,17954614,29.3,-0.008999996756648854,-0.008,0.04,-0.09,14,2,0,39947,17954614,28.6,-0.8149999967566489,-0.813,0.02,-0.05,10,2,0,39947,17954614,29.3,-0.8229999967566488,-0.821,0.02,-0.15,14,2,0,39947,17954614,28.6,-0.010999996756648856,-0.008,0.05,-0.15,5,2,0,39947,17954614,29.3,-0.012999996756648854,-0.009,0.1,-0.37,12,2,0,39779,17954612,29.3,-0.007999996756648855,-0.005,-0.03,-0.22,7,2,0,39779,17954612,29.3,-0.8209999967566489,-0.822,-0.04,0.06,14,2,0,39779,17954612,29.3,-0.007999996756648855,-0.007,-0.04,-0.14,8,2,0,39779,17954612,28.6,-0.8189999967566489,-0.818,0.09,-0.17,13,2,0,39779,17954612,29.3
1026,17930085410129,17930094242009,sine_0.25hz,15.02050601999872,20.546875,0.07583488331874833,8.83188,1.8028190024779178,2.2651719991699792,0.06723403930664062,39948,39780,-0.008994812776488743,-0.009,0.12,0.01,1,2,0,39948,17954634,29.3,-0.008994812776488743,-0.008,-0.04,-0.07,4,2,0,39948,17954634,28.6,-0.8149948127764888,-0.813,0.01,-0.28,15,2,0,39948,17954634,29.3,-0.8229948127764887,-0.821,-0.11,-0.12,4,2,0,39948,17954634,28.6,-0.010994812776488744,-0.009,0.04,-0.12,10,2,0,39948,17954634,29.3,-0.012994812776488743,-0.01,0.09,-0.16,2,2,0,39780,17954632,29.3,-0.007994812776488744,-0.006,-0.05,-0.1,12,2,0,39780,17954632,29.3,-0.8209948127764888,-0.822,-0.07,-0.07,4,2,0,39780,17954632,29.3,-0.007994812776488744,-0.007,0.01,0.02,13,2,0,39780,17954632,28.6,-0.8189948127764888,-0.818,-0.04,-0.01,3,2,0,39780,17954632,29.3
1027,17930105423289,17930114517866,sine_0.25hz,15.040514954998798,20.275857,0.08476988296024501,9.094577,2.1246869982860517,2.5799359973461833,0.0667572021484375,39949,39781,-0.00897975611341379,-0.009,0.08,-0.09,6,2,0,39949,17954654,29.3,-0.00897975611341379,-0.007,0.06,0.13,9,2,0,39949,17954654,28.6,-0.8149797561134139,-0.813,-0.1,-0.22,5,2,0,39949,17954654,29.3,-0.8229797561134138,-0.821,-0.09,-0.07,9,2,0,39949,17954654,28.6,-0.010979756113413789,-0.009,0.0,-0.06,0,2,0,39949,17954654,29.3,-0.01297975611341379,-0.01,-0.01,-0.32,8,2,0,39781,17954653,29.3,-0.00797975611341379,-0.006,0.07,-0.19,3,2,0,39781,17954653,29.3,-0.8209797561134139,-0.822,-0.1,0.1,10,2,0,39781,17954653,29.3,-0.00797975611341379,-0.007,-0.02,0.0,4,2,0,39781,17954653,28.6,-0.8189797561134139,-0.818,-0.08,0.04,9,2,0,39781,17954653,29.3
1028,17930125408031,17930134005886,sine_0.25hz,15.060505874000228,19.48802,0.07568888395326212,8.597855,2.0076270011486486,2.460602998326067,0.06508827209472656,39950,39782,-0.008954868694771734,-0.009,0.11,-0.09,11,2,0,39950,17954674,29.3,-0.008954868694771734,-0.008,-0.04,-0.01,14,2,0,39950,17954674,28.6,-0.8149548686947717,-0.813,-0.02,-0.23,10,2,0,39950,17954674,29.3,-0.8229548686947716,-0.821,-0.12,-0.08,14,2,0,39950,17954674,28.6,-0.010954868694771736,-0.009,0.06,-0.1,5,2,0,39950,17954674,29.3,-0.012954868694771735,-0.01,-0.04,-0.18,13,2,0,39782,17954673,29.3,-0.007954868694771735,-0.006,-0.06,-0.29,8,2,0,39782,17954673,29.3,-0.8209548686947717,-0.822,-0.09,-0.03,15,2,0,39782,17954673,29.3,-0.007954868694771735,-0.007,-0.07,0.1,9,2,0,39782,17954673,28.6,-0.8189548686947717,-0.818,0.08,0.06,14,2,0,39782,17954673,29.3
1029,17930145410118,17930154535833,sine_0.25hz,15.080505975998676,20.529947,0.07579088196507655,9.125715,2.1393429997260682,2.5903999994625337,0.06628036499023438,39951,39783,-0.0089201477496956,-0.009,-0.09,0.0,1,2,0,39951,17954694,29.3,-0.0089201477496956,-0.008,0.05,-0.1,4,2,0,39951,17954694,28.6,-0.8149201477496957,-0.813,0.15,-0.13,15,2,0,39951,17954694,29.3,-0.8229201477496956,-0.821,0.04,0.04,4,2,0,39951,17954694,28.6,-0.010920147749695602,-0.01,-0.04,0.07,10,2,0,39951,17954694,29.3,-0.0129201477496956,-0.01,-0.01,-0.45,3,2,0,39783,17954693,29.3,-0.007920147749695601,-0.006,-0.14,-0.23,13,2,0,39783,17954693,29.3,-0.8209201477496957,-0.822,-0.07,-0.05,4,2,0,39783,17954693,29.3,-0.007920147749695601,-0.007,-0.09,-0.23,14,2,0,39783,17954693,28.6,-0.8189201477496957,-0.819,-0.09,-0.05,4,2,0,39783,17954693,29.3
1030,17930165409228,17930174408955,sine_0.25hz,15.100506431001122,19.873122,0.07624588397447951,8.999727,2.0348279977042694,2.4865559971658513,0.06532669067382812,39952,39784,-0.008875635844836131,-0.009,-0.16,0.0,6,2,0,39952,17954714,29.3,-0.008875635844836131,-0.008,-0.16,0.19,9,2,0,39952,17954714,28.6,-0.8148756358448361,-0.813,-0.15,-0.26,5,2,0,39952,17954714,29.3,-0.822875635844836,-0.821,-0.03,-0.06,9,2,0,39952,17954714,28.6,-0.01087563584483613,-0.01,-0.05,-0.13,0,2,0,39952,17954714,29.3,-0.012875635844836131,-0.01,-0.08,-0.05,8,2,0,39784,17954713,29.3,-0.00787563584483613,-0.006,0.07,-0.16,3,2,0,39784,17954713,29.3,-0.8208756358448361,-0.822,0.1,0.04,9,2,0,39784,17954713,29.3,-0.00787563584483613,-0.007,0.09,-0.1,4,2,0,39784,17954713,28.6,-0.8188756358448361,-0.818,-0.01,-0.17,9,2,0,39784,17954713,29.3
1031,17930185407091,17930193887278,sine_0.25hz,15.12050550999993,19.478323,0.07532488234573975,8.480187,1.5176249980868306,1.9703770012711175,0.06604194641113281,39953,39785,-0.008821381503261519,-0.009,-0.14,0.01,11,2,0,39953,17954734,29.3,-0.008821381503261519,-0.008,0.09,-0.06,14,2,0,39953,17954734,28.6,-0.8148213815032616,-0.813,0.01,-0.06,10,2,0,39953,17954734,29.3,-0.8228213815032615,-0.821,0.0,-0.44,14,2,0,39953,17954734,28.6,-0.01082138150326152,-0.01,-0.01,0.05,5,2,0,39953,17954734,29.3,-0.012821381503261519,-0.01,-0.09,-0.2,13,2,0,39785,17954733,29.3,-0.00782138150326152,-0.006,-0.12,-0.12,8,2,0,39785,17954733,29.3,-0.8208213815032616,-0.822,-0.04,0.04,14,2,0,39785,17954733,29.3,-0.00782138150326152,-0.007,-0.07,-0.06,8,2,0,39785,17954733,28.6,-0.8188213815032616,-0.818,0.07,0.04,14,2,0,39785,17954733,29.3
